X,CH1,CH3,Start,Increment,
Sequence,Volt,Volt,-3.000000e-01,5.000000e-04
0,5.60e-02,0.00e+00,
1,8.00e-02,8.00e-02,
2,8.00e-02,8.00e-02,
3,5.20e-02,0.00e+00,
4,6.40e-02,8.00e-02,
5,8.40e-02,0.00e+00,
6,6.40e-02,0.00e+00,
7,8.80e-02,8.00e-02,
8,6.80e-02,0.00e+00,
9,8.80e-02,8.00e-02,
10,6.80e-02,8.00e-02,
11,9.20e-02,0.00e+00,
12,9.20e-02,8.00e-02,
13,7.20e-02,0.00e+00,
14,7.20e-02,8.00e-02,
15,9.60e-02,0.00e+00,
16,1.04e-01,8.00e-02,
17,6.40e-02,0.00e+00,
18,7.60e-02,0.00e+00,
19,1.04e-01,8.00e-02,
20,8.00e-02,8.00e-02,
21,1.08e-01,0.00e+00,
22,1.08e-01,8.00e-02,
23,8.40e-02,0.00e+00,
24,1.08e-01,8.00e-02,
25,8.40e-02,0.00e+00,
26,1.12e-01,8.00e-02,
27,8.80e-02,0.00e+00,
28,8.80e-02,0.00e+00,
29,1.12e-01,8.00e-02,
30,1.16e-01,0.00e+00,
31,8.80e-02,1.60e-01,
32,9.60e-02,8.00e-02,
33,1.20e-01,0.00e+00,
34,1.00e-01,8.00e-02,
35,1.20e-01,0.00e+00,
36,1.00e-01,0.00e+00,
37,1.24e-01,1.60e-01,
38,1.24e-01,0.00e+00,
39,1.04e-01,1.60e-01,
40,1.04e-01,1.60e-01,
41,1.28e-01,0.00e+00,
42,1.28e-01,1.60e-01,
43,1.04e-01,0.00e+00,
44,1.04e-01,0.00e+00,
45,1.32e-01,1.60e-01,
46,1.28e-01,8.00e-02,
47,1.08e-01,0.00e+00,
48,1.08e-01,0.00e+00,
49,1.28e-01,8.00e-02,
50,1.04e-01,0.00e+00,
51,1.24e-01,1.60e-01,
52,1.24e-01,0.00e+00,
53,1.00e-01,1.60e-01,
54,1.20e-01,1.60e-01,
55,9.60e-02,0.00e+00,
56,1.16e-01,1.60e-01,
57,9.20e-02,0.00e+00,
58,1.28e-01,1.60e-01,
59,6.40e-02,0.00e+00,
60,1.12e-01,0.00e+00,
61,8.40e-02,1.60e-01,
62,1.08e-01,1.60e-01,
63,8.00e-02,0.00e+00,
64,1.04e-01,8.00e-02,
65,7.60e-02,0.00e+00,
66,9.60e-02,0.00e+00,
67,7.20e-02,8.00e-02,
68,9.20e-02,0.00e+00,
69,6.80e-02,1.60e-01,
70,8.80e-02,8.00e-02,
71,6.40e-02,0.00e+00,
72,8.40e-02,8.00e-02,
73,5.60e-02,0.00e+00,
74,8.00e-02,8.00e-02,
75,6.00e-02,0.00e+00,
