"NO.","FUNC","DATA","UNIT","TIME"
432,"TYPE T","OL/98.0","K","2024/10/25\12:35:15"
433,"TYPE T","OL/98.0","K","2024/10/25\12:35:16"
434,"TYPE T","OL/98.0","K","2024/10/25\12:35:16"
435,"TYPE T","OL/97.9","K","2024/10/25\12:35:17"
436,"TYPE T","OL/97.9","K","2024/10/25\12:35:17"
437,"TYPE T","OL/97.9","K","2024/10/25\12:35:18"
438,"TYPE T","OL/97.9","K","2024/10/25\12:35:19"
439,"TYPE T","OL/97.9","K","2024/10/25\12:35:19"
440,"TYPE T","OL/97.9","K","2024/10/25\12:35:20"
441,"TYPE T","OL/97.9","K","2024/10/25\12:35:20"
442,"TYPE T","OL/97.9","K","2024/10/25\12:35:21"
443,"TYPE T","OL/97.9","K","2024/10/25\12:35:21"
444,"TYPE T","OL/97.9","K","2024/10/25\12:35:22"
445,"TYPE T","OL/97.9","K","2024/10/25\12:35:23"
446,"TYPE T","OL/97.8","K","2024/10/25\12:35:23"
447,"TYPE T","OL/97.8","K","2024/10/25\12:35:24"
448,"TYPE T","OL/97.8","K","2024/10/25\12:35:24"
449,"TYPE T","OL/97.7","K","2024/10/25\12:35:25"
450,"TYPE T","OL/97.7","K","2024/10/25\12:35:26"
451,"TYPE T","OL/97.7","K","2024/10/25\12:35:26"
452,"TYPE T","OL/97.6","K","2024/10/25\12:35:27"
453,"TYPE T","OL/97.6","K","2024/10/25\12:35:27"
454,"TYPE T","OL/97.6","K","2024/10/25\12:35:28"
455,"TYPE T","OL/97.6","K","2024/10/25\12:35:29"
456,"TYPE T","OL/97.6","K","2024/10/25\12:35:29"
457,"TYPE T","OL/97.6","K","2024/10/25\12:35:30"
458,"TYPE T","OL/97.6","K","2024/10/25\12:35:30"
459,"TYPE T","OL/97.5","K","2024/10/25\12:35:31"
460,"TYPE T","OL/97.5","K","2024/10/25\12:35:32"
461,"TYPE T","OL/97.5","K","2024/10/25\12:35:32"
462,"TYPE T","OL/97.5","K","2024/10/25\12:35:33"
463,"TYPE T","OL/97.5","K","2024/10/25\12:35:33"
464,"TYPE T","OL/97.4","K","2024/10/25\12:35:34"
465,"TYPE T","OL/97.4","K","2024/10/25\12:35:35"
466,"TYPE T","OL/97.4","K","2024/10/25\12:35:35"
467,"TYPE T","OL/97.5","K","2024/10/25\12:35:36"
468,"TYPE T","OL/97.5","K","2024/10/25\12:35:36"
469,"TYPE T","OL/97.5","K","2024/10/25\12:35:37"
470,"TYPE T","OL/97.5","K","2024/10/25\12:35:38"
471,"TYPE T","OL/97.5","K","2024/10/25\12:35:38"
472,"TYPE T","OL/97.5","K","2024/10/25\12:35:39"
473,"TYPE T","OL/97.5","K","2024/10/25\12:35:39"
474,"TYPE T","OL/97.5","K","2024/10/25\12:35:40"
475,"TYPE T","OL/97.5","K","2024/10/25\12:35:40"
476,"TYPE T","OL/97.5","K","2024/10/25\12:35:41"
477,"TYPE T","OL/97.4","K","2024/10/25\12:35:42"
478,"TYPE T","OL/97.4","K","2024/10/25\12:35:42"
479,"TYPE T","OL/97.4","K","2024/10/25\12:35:43"
480,"TYPE T","OL/97.4","K","2024/10/25\12:35:43"
481,"TYPE T","OL/97.3","K","2024/10/25\12:35:44"
482,"TYPE T","OL/97.3","K","2024/10/25\12:35:45"
483,"TYPE T","OL/97.4","K","2024/10/25\12:35:45"
484,"TYPE T","OL/97.3","K","2024/10/25\12:35:46"
485,"TYPE T","OL/97.3","K","2024/10/25\12:35:46"
486,"TYPE T","OL/97.3","K","2024/10/25\12:35:47"
487,"TYPE T","OL/97.2","K","2024/10/25\12:35:48"
488,"TYPE T","OL/97.2","K","2024/10/25\12:35:48"
489,"TYPE T","OL/97.2","K","2024/10/25\12:35:49"
490,"TYPE T","OL/97.2","K","2024/10/25\12:35:49"
491,"TYPE T","OL/97.2","K","2024/10/25\12:35:50"
492,"TYPE T","OL/97.1","K","2024/10/25\12:35:51"
493,"TYPE T","OL/97.1","K","2024/10/25\12:35:51"
494,"TYPE T","OL/97.1","K","2024/10/25\12:35:52"
495,"TYPE T","OL/97.1","K","2024/10/25\12:35:52"
496,"TYPE T","OL/97.1","K","2024/10/25\12:35:53"
497,"TYPE T","OL/97.0","K","2024/10/25\12:35:54"
498,"TYPE T","OL/97.0","K","2024/10/25\12:35:54"
499,"TYPE T","OL/97.0","K","2024/10/25\12:35:55"
500,"TYPE T","OL/97.0","K","2024/10/25\12:35:55"
501,"TYPE T","OL/96.9","K","2024/10/25\12:35:56"
502,"TYPE T","OL/96.9","K","2024/10/25\12:35:57"
503,"TYPE T","OL/96.9","K","2024/10/25\12:35:57"
504,"TYPE T","OL/96.8","K","2024/10/25\12:35:58"
505,"TYPE T","OL/96.8","K","2024/10/25\12:35:58"
506,"TYPE T","OL/96.8","K","2024/10/25\12:35:59"
507,"TYPE T","OL/96.8","K","2024/10/25\12:36:00"
508,"TYPE T","OL/96.8","K","2024/10/25\12:36:00"
509,"TYPE T","OL/96.8","K","2024/10/25\12:36:01"
510,"TYPE T","OL/96.8","K","2024/10/25\12:36:01"
511,"TYPE T","OL/96.8","K","2024/10/25\12:36:02"
512,"TYPE T","OL/96.8","K","2024/10/25\12:36:02"
513,"TYPE T","OL/96.8","K","2024/10/25\12:36:03"
514,"TYPE T","OL/96.8","K","2024/10/25\12:36:04"
515,"TYPE T","OL/96.8","K","2024/10/25\12:36:04"
516,"TYPE T","OL/96.8","K","2024/10/25\12:36:05"
517,"TYPE T","OL/96.8","K","2024/10/25\12:36:05"
518,"TYPE T","OL/96.8","K","2024/10/25\12:36:06"
519,"TYPE T","OL/96.8","K","2024/10/25\12:36:07"
520,"TYPE T","OL/96.8","K","2024/10/25\12:36:07"
521,"TYPE T","OL/96.8","K","2024/10/25\12:36:08"
522,"TYPE T","OL/96.8","K","2024/10/25\12:36:08"
523,"TYPE T","OL/96.8","K","2024/10/25\12:36:09"
524,"TYPE T","OL/96.7","K","2024/10/25\12:36:10"
525,"TYPE T","OL/96.7","K","2024/10/25\12:36:10"
526,"TYPE T","OL/96.7","K","2024/10/25\12:36:11"
527,"TYPE T","OL/96.6","K","2024/10/25\12:36:11"
528,"TYPE T","OL/96.6","K","2024/10/25\12:36:12"
529,"TYPE T","OL/96.6","K","2024/10/25\12:36:13"
530,"TYPE T","OL/96.6","K","2024/10/25\12:36:13"
531,"TYPE T","OL/96.6","K","2024/10/25\12:36:14"
532,"TYPE T","OL/96.5","K","2024/10/25\12:36:14"
533,"TYPE T","OL/96.5","K","2024/10/25\12:36:15"
534,"TYPE T","OL/96.5","K","2024/10/25\12:36:16"
535,"TYPE T","OL/96.5","K","2024/10/25\12:36:16"
536,"TYPE T","OL/96.5","K","2024/10/25\12:36:17"
537,"TYPE T","OL/96.5","K","2024/10/25\12:36:17"
538,"TYPE T","OL/96.5","K","2024/10/25\12:36:18"
539,"TYPE T","OL/96.5","K","2024/10/25\12:36:19"
540,"TYPE T","OL/96.5","K","2024/10/25\12:36:19"
541,"TYPE T","OL/96.4","K","2024/10/25\12:36:20"
542,"TYPE T","OL/96.5","K","2024/10/25\12:36:20"
543,"TYPE T","OL/96.5","K","2024/10/25\12:36:21"
544,"TYPE T","OL/96.5","K","2024/10/25\12:36:21"
545,"TYPE T","OL/96.4","K","2024/10/25\12:36:22"
546,"TYPE T","OL/96.4","K","2024/10/25\12:36:23"
547,"TYPE T","OL/96.4","K","2024/10/25\12:36:23"
548,"TYPE T","OL/96.4","K","2024/10/25\12:36:24"
549,"TYPE T","OL/96.4","K","2024/10/25\12:36:24"
550,"TYPE T","OL/96.4","K","2024/10/25\12:36:25"
551,"TYPE T","OL/96.4","K","2024/10/25\12:36:26"
552,"TYPE T","OL/96.4","K","2024/10/25\12:36:26"
553,"TYPE T","OL/96.4","K","2024/10/25\12:36:27"
554,"TYPE T","OL/96.3","K","2024/10/25\12:36:27"
555,"TYPE T","OL/96.4","K","2024/10/25\12:36:28"
556,"TYPE T","OL/96.4","K","2024/10/25\12:36:29"
557,"TYPE T","OL/96.4","K","2024/10/25\12:36:29"
558,"TYPE T","OL/96.3","K","2024/10/25\12:36:30"
559,"TYPE T","OL/96.3","K","2024/10/25\12:36:30"
560,"TYPE T","OL/96.3","K","2024/10/25\12:36:31"
561,"TYPE T","OL/96.3","K","2024/10/25\12:36:32"
562,"TYPE T","OL/96.3","K","2024/10/25\12:36:32"
563,"TYPE T","OL/96.2","K","2024/10/25\12:36:33"
564,"TYPE T","OL/96.2","K","2024/10/25\12:36:33"
565,"TYPE T","OL/96.2","K","2024/10/25\12:36:34"
566,"TYPE T","OL/96.1","K","2024/10/25\12:36:35"
567,"TYPE T","OL/96.1","K","2024/10/25\12:36:35"
568,"TYPE T","OL/96.1","K","2024/10/25\12:36:36"
569,"TYPE T","OL/96.1","K","2024/10/25\12:36:36"
570,"TYPE T","OL/96.1","K","2024/10/25\12:36:37"
571,"TYPE T","OL/96.1","K","2024/10/25\12:36:38"
572,"TYPE T","OL/96.1","K","2024/10/25\12:36:38"
573,"TYPE T","OL/96.1","K","2024/10/25\12:36:39"
574,"TYPE T","OL/96.1","K","2024/10/25\12:36:39"
575,"TYPE T","OL/96.0","K","2024/10/25\12:36:40"
576,"TYPE T","OL/96.0","K","2024/10/25\12:36:41"
577,"TYPE T","OL/96.0","K","2024/10/25\12:36:41"
578,"TYPE T","OL/96.0","K","2024/10/25\12:36:42"
579,"TYPE T","OL/95.9","K","2024/10/25\12:36:42"
580,"TYPE T","OL/95.9","K","2024/10/25\12:36:43"
581,"TYPE T","OL/95.9","K","2024/10/25\12:36:44"
582,"TYPE T","OL/95.9","K","2024/10/25\12:36:44"
583,"TYPE T","OL/95.9","K","2024/10/25\12:36:45"
584,"TYPE T","OL/95.9","K","2024/10/25\12:36:45"
585,"TYPE T","OL/95.9","K","2024/10/25\12:36:46"
586,"TYPE T","OL/95.9","K","2024/10/25\12:36:46"
587,"TYPE T","OL/95.9","K","2024/10/25\12:36:47"
588,"TYPE T","OL/95.9","K","2024/10/25\12:36:48"
589,"TYPE T","OL/95.9","K","2024/10/25\12:36:48"
590,"TYPE T","OL/95.9","K","2024/10/25\12:36:49"
591,"TYPE T","OL/95.9","K","2024/10/25\12:36:49"
592,"TYPE T","OL/95.9","K","2024/10/25\12:36:50"
593,"TYPE T","OL/95.9","K","2024/10/25\12:36:51"
594,"TYPE T","OL/95.8","K","2024/10/25\12:36:51"
595,"TYPE T","OL/95.8","K","2024/10/25\12:36:52"
596,"TYPE T","OL/95.8","K","2024/10/25\12:36:52"
597,"TYPE T","OL/95.8","K","2024/10/25\12:36:53"
598,"TYPE T","OL/95.8","K","2024/10/25\12:36:54"
599,"TYPE T","OL/95.8","K","2024/10/25\12:36:54"
600,"TYPE T","OL/95.8","K","2024/10/25\12:36:55"
601,"TYPE T","OL/95.8","K","2024/10/25\12:36:55"
602,"TYPE T","OL/95.7","K","2024/10/25\12:36:56"
603,"TYPE T","OL/95.7","K","2024/10/25\12:36:57"
604,"TYPE T","OL/95.7","K","2024/10/25\12:36:57"
605,"TYPE T","OL/95.7","K","2024/10/25\12:36:58"
606,"TYPE T","OL/95.7","K","2024/10/25\12:36:58"
607,"TYPE T","OL/95.7","K","2024/10/25\12:36:59"
608,"TYPE T","OL/95.7","K","2024/10/25\12:37:00"
609,"TYPE T","OL/95.7","K","2024/10/25\12:37:00"
610,"TYPE T","OL/95.7","K","2024/10/25\12:37:01"
611,"TYPE T","OL/95.7","K","2024/10/25\12:37:01"
612,"TYPE T","OL/95.7","K","2024/10/25\12:37:02"
613,"TYPE T","OL/95.7","K","2024/10/25\12:37:02"
614,"TYPE T","OL/95.7","K","2024/10/25\12:37:03"
615,"TYPE T","OL/95.7","K","2024/10/25\12:37:04"
616,"TYPE T","OL/95.6","K","2024/10/25\12:37:04"
617,"TYPE T","OL/95.6","K","2024/10/25\12:37:05"
618,"TYPE T","OL/95.6","K","2024/10/25\12:37:05"
619,"TYPE T","OL/95.6","K","2024/10/25\12:37:06"
620,"TYPE T","OL/95.6","K","2024/10/25\12:37:07"
621,"TYPE T","OL/95.6","K","2024/10/25\12:37:07"
622,"TYPE T","OL/95.6","K","2024/10/25\12:37:08"
623,"TYPE T","OL/95.6","K","2024/10/25\12:37:08"
624,"TYPE T","OL/95.5","K","2024/10/25\12:37:09"
625,"TYPE T","OL/95.5","K","2024/10/25\12:37:10"
626,"TYPE T","OL/95.5","K","2024/10/25\12:37:10"
627,"TYPE T","OL/95.6","K","2024/10/25\12:37:11"
628,"TYPE T","OL/95.6","K","2024/10/25\12:37:11"
629,"TYPE T","OL/95.5","K","2024/10/25\12:37:12"
630,"TYPE T","OL/95.6","K","2024/10/25\12:37:13"
631,"TYPE T","OL/95.5","K","2024/10/25\12:37:13"
632,"TYPE T","OL/95.5","K","2024/10/25\12:37:14"
633,"TYPE T","OL/95.5","K","2024/10/25\12:37:14"
634,"TYPE T","OL/95.5","K","2024/10/25\12:37:15"
635,"TYPE T","OL/95.4","K","2024/10/25\12:37:16"
636,"TYPE T","OL/95.4","K","2024/10/25\12:37:16"
637,"TYPE T","OL/95.4","K","2024/10/25\12:37:17"
638,"TYPE T","OL/95.4","K","2024/10/25\12:37:17"
639,"TYPE T","OL/95.4","K","2024/10/25\12:37:18"
640,"TYPE T","OL/95.3","K","2024/10/25\12:37:19"
641,"TYPE T","OL/95.3","K","2024/10/25\12:37:19"
642,"TYPE T","OL/95.3","K","2024/10/25\12:37:20"
643,"TYPE T","OL/95.3","K","2024/10/25\12:37:20"
644,"TYPE T","OL/95.3","K","2024/10/25\12:37:21"
645,"TYPE T","OL/95.2","K","2024/10/25\12:37:21"
646,"TYPE T","OL/95.2","K","2024/10/25\12:37:22"
647,"TYPE T","OL/95.2","K","2024/10/25\12:37:23"
648,"TYPE T","OL/95.2","K","2024/10/25\12:37:23"
649,"TYPE T","OL/95.1","K","2024/10/25\12:37:24"
650,"TYPE T","OL/95.2","K","2024/10/25\12:37:24"
651,"TYPE T","OL/95.2","K","2024/10/25\12:37:25"
652,"TYPE T","OL/95.2","K","2024/10/25\12:37:26"
653,"TYPE T","OL/95.2","K","2024/10/25\12:37:26"
654,"TYPE T","OL/95.2","K","2024/10/25\12:37:27"
655,"TYPE T","OL/95.2","K","2024/10/25\12:37:27"
656,"TYPE T","OL/95.2","K","2024/10/25\12:37:28"
657,"TYPE T","OL/95.2","K","2024/10/25\12:37:29"
658,"TYPE T","OL/95.2","K","2024/10/25\12:37:29"
659,"TYPE T","OL/95.3","K","2024/10/25\12:37:30"
660,"TYPE T","OL/95.3","K","2024/10/25\12:37:30"
661,"TYPE T","OL/95.3","K","2024/10/25\12:37:31"
662,"TYPE T","OL/95.2","K","2024/10/25\12:37:32"
663,"TYPE T","OL/95.2","K","2024/10/25\12:37:32"
664,"TYPE T","OL/95.2","K","2024/10/25\12:37:33"
665,"TYPE T","OL/95.2","K","2024/10/25\12:37:33"
666,"TYPE T","OL/95.2","K","2024/10/25\12:37:34"
667,"TYPE T","OL/95.2","K","2024/10/25\12:37:35"
668,"TYPE T","OL/95.2","K","2024/10/25\12:37:35"
669,"TYPE T","OL/95.1","K","2024/10/25\12:37:36"
670,"TYPE T","OL/95.1","K","2024/10/25\12:37:36"
671,"TYPE T","OL/95.1","K","2024/10/25\12:37:37"
672,"TYPE T","OL/95.1","K","2024/10/25\12:37:38"
673,"TYPE T","OL/95.0","K","2024/10/25\12:37:38"
674,"TYPE T","OL/95.0","K","2024/10/25\12:37:39"
675,"TYPE T","OL/95.1","K","2024/10/25\12:37:39"
676,"TYPE T","OL/95.1","K","2024/10/25\12:37:40"
677,"TYPE T","OL/95.0","K","2024/10/25\12:37:41"
678,"TYPE T","OL/95.0","K","2024/10/25\12:37:41"
679,"TYPE T","OL/95.0","K","2024/10/25\12:37:42"
680,"TYPE T","OL/95.0","K","2024/10/25\12:37:42"
681,"TYPE T","OL/95.0","K","2024/10/25\12:37:43"
682,"TYPE T","OL/95.0","K","2024/10/25\12:37:43"
683,"TYPE T","OL/94.9","K","2024/10/25\12:37:44"
684,"TYPE T","OL/94.9","K","2024/10/25\12:37:45"
685,"TYPE T","OL/94.9","K","2024/10/25\12:37:45"
686,"TYPE T","OL/94.9","K","2024/10/25\12:37:46"
687,"TYPE T","OL/94.9","K","2024/10/25\12:37:46"
688,"TYPE T","OL/94.9","K","2024/10/25\12:37:47"
689,"TYPE T","OL/94.9","K","2024/10/25\12:37:48"
690,"TYPE T","OL/94.9","K","2024/10/25\12:37:48"
691,"TYPE T","OL/94.9","K","2024/10/25\12:37:49"
692,"TYPE T","OL/94.9","K","2024/10/25\12:37:49"
693,"TYPE T","OL/94.9","K","2024/10/25\12:37:50"
694,"TYPE T","OL/94.9","K","2024/10/25\12:37:51"
695,"TYPE T","OL/94.9","K","2024/10/25\12:37:51"
696,"TYPE T","OL/94.8","K","2024/10/25\12:37:52"
697,"TYPE T","OL/94.8","K","2024/10/25\12:37:52"
698,"TYPE T","OL/94.8","K","2024/10/25\12:37:53"
699,"TYPE T","OL/94.8","K","2024/10/25\12:37:54"
700,"TYPE T","OL/94.8","K","2024/10/25\12:37:54"
701,"TYPE T","OL/94.8","K","2024/10/25\12:37:55"
702,"TYPE T","OL/94.7","K","2024/10/25\12:37:55"
703,"TYPE T","OL/94.7","K","2024/10/25\12:37:56"
704,"TYPE T","OL/94.7","K","2024/10/25\12:37:57"
705,"TYPE T","OL/94.7","K","2024/10/25\12:37:57"
706,"TYPE T","OL/94.7","K","2024/10/25\12:37:58"
707,"TYPE T","OL/94.7","K","2024/10/25\12:37:58"
708,"TYPE T","OL/94.7","K","2024/10/25\12:37:59"
709,"TYPE T","OL/94.7","K","2024/10/25\12:38:00"
710,"TYPE T","OL/94.7","K","2024/10/25\12:38:00"
711,"TYPE T","OL/94.7","K","2024/10/25\12:38:01"
712,"TYPE T","OL/94.7","K","2024/10/25\12:38:01"
713,"TYPE T","OL/94.7","K","2024/10/25\12:38:02"
714,"TYPE T","OL/94.7","K","2024/10/25\12:38:02"
715,"TYPE T","OL/94.7","K","2024/10/25\12:38:03"
716,"TYPE T","OL/94.7","K","2024/10/25\12:38:04"
717,"TYPE T","OL/94.7","K","2024/10/25\12:38:04"
718,"TYPE T","OL/94.7","K","2024/10/25\12:38:05"
719,"TYPE T","OL/94.6","K","2024/10/25\12:38:06"
720,"TYPE T","OL/94.6","K","2024/10/25\12:38:06"
721,"TYPE T","OL/94.6","K","2024/10/25\12:38:07"
722,"TYPE T","OL/94.6","K","2024/10/25\12:38:07"
723,"TYPE T","OL/94.5","K","2024/10/25\12:38:08"
724,"TYPE T","OL/94.5","K","2024/10/25\12:38:08"
725,"TYPE T","OL/94.5","K","2024/10/25\12:38:09"
726,"TYPE T","OL/94.5","K","2024/10/25\12:38:10"
727,"TYPE T","OL/94.5","K","2024/10/25\12:38:10"
728,"TYPE T","OL/94.5","K","2024/10/25\12:38:11"
729,"TYPE T","OL/94.5","K","2024/10/25\12:38:11"
730,"TYPE T","OL/94.5","K","2024/10/25\12:38:12"
731,"TYPE T","OL/94.5","K","2024/10/25\12:38:13"
732,"TYPE T","OL/94.4","K","2024/10/25\12:38:13"
733,"TYPE T","OL/94.4","K","2024/10/25\12:38:14"
734,"TYPE T","OL/94.1","K","2024/10/25\12:38:38"
735,"TYPE T","OL/94.1","K","2024/10/25\12:38:39"
736,"TYPE T","OL/94.1","K","2024/10/25\12:38:39"
737,"TYPE T","OL/94.1","K","2024/10/25\12:38:40"
738,"TYPE T","OL/94.1","K","2024/10/25\12:38:40"
739,"TYPE T","OL/94.1","K","2024/10/25\12:38:41"
740,"TYPE T","OL/94.1","K","2024/10/25\12:38:42"
741,"TYPE T","OL/94.1","K","2024/10/25\12:38:42"
742,"TYPE T","OL/94.1","K","2024/10/25\12:38:43"
743,"TYPE T","OL/94.1","K","2024/10/25\12:38:43"
744,"TYPE T","OL/94.0","K","2024/10/25\12:38:44"
745,"TYPE T","OL/94.1","K","2024/10/25\12:38:45"
746,"TYPE T","OL/94.1","K","2024/10/25\12:38:45"
747,"TYPE T","OL/94.0","K","2024/10/25\12:38:46"
