2024-10-25,12:39:36,Sample Rate(S):,0.400
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-1.5950700000e-08,4.5930200000e-09,1.6599000000e-08,1.6393600000e+02,5.7612000000e+04,5.4388400000e-09,8.6501300000e-09,1.4064000000e-08,1.6368600000e-08,5.6519000000e+01,-1.5747300000e-08,-4.4683100000e-09,1.6311600000e-08,-1.6504900000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-1.1915400000e-08,-1.7645800000e-08,2.1292100000e-08,-1.2364500000e+02,5.7612000000e+04,5.5371500000e-09,-1.4249900000e-08,1.5938100000e-08,2.1460700000e-08,1.3219100000e+02,5.6809700000e-10,-2.1522800000e-08,2.1534900000e-08,-8.8083000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-1.3277500000e-08,3.3631600000e-09,1.3696900000e-08,1.6625800000e+02,5.7612000000e+04,5.4457300000e-09,6.4766600000e-09,1.2029900000e-08,1.3620300000e-08,6.2641000000e+01,-1.2631900000e-08,-5.1985000000e-09,1.3616600000e-08,-1.5704200000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-7.4650900000e-09,-1.9126900000e-09,7.7062900000e-09,-1.6562900000e+02,5.7612000000e+04,5.2249900000e-09,-7.8791200000e-11,7.8265100000e-09,7.9479500000e-09,9.1337000000e+01,-5.0379500000e-09,-6.1480700000e-09,8.1840200000e-09,-1.2785800000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0820000000e+00
7.5233100000e-09,-5.9488600000e-09,9.5911000000e-09,-3.8334000000e+01,5.7612000000e+04,4.6956800000e-09,-7.7504500000e-09,-5.8326100000e-09,9.7861200000e-09,-1.4315600000e+02,9.7645300000e-09,-6.5283000000e-10,9.8822000000e-09,-3.9860000000e+00,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-2.1144300000e-09,-2.4599000000e-08,2.4689900000e-08,-9.4913000000e+01,5.7612000000e+04,4.6542500000e-09,-2.3196500000e-08,7.8728800000e-09,2.4496300000e-08,1.6197300000e+02,1.2629300000e-08,-2.0774600000e-08,2.4137500000e-08,-5.7980000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
2.0809600000e-08,-5.9948700000e-09,2.1655900000e-08,-1.6071000000e+01,5.7612000000e+04,5.1223600000e-09,-1.1145200000e-08,-1.8659600000e-08,2.1802700000e-08,-1.2111200000e+02,2.0711300000e-08,6.8154900000e-09,2.1859700000e-08,1.7919000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-9.0225800000e-09,-2.2923100000e-08,2.4635000000e-08,-1.1148500000e+02,5.7612000000e+04,5.7624500000e-09,-1.9647800000e-08,1.4608700000e-08,2.4325300000e-08,1.4277700000e+02,5.0987600000e-09,-2.3785200000e-08,2.4161100000e-08,-7.8493000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
3.6854600000e-09,-6.5229100000e-10,3.7430600000e-09,-1.0037000000e+01,5.7612000000e+04,5.2177100000e-09,-1.8511200000e-09,-3.6366300000e-09,4.4190000000e-09,-1.1899700000e+02,4.1446000000e-09,1.5354300000e-09,4.7583400000e-09,1.8612000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
7.0781400000e-10,1.1953900000e-09,1.3897900000e-09,4.7609000000e+01,5.7612000000e+04,5.2009900000e-09,7.3347100000e-10,-1.1282000000e-09,1.3571000000e-09,-6.3009000000e+01,3.1969900000e-10,1.3110600000e-09,1.3902200000e-09,6.5444000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-1.2168200000e-08,-4.5721100000e-09,1.2998800000e-08,-1.5978100000e+02,5.7612000000e+04,5.6186400000e-09,-1.2659500000e-09,1.2624300000e-08,1.2677500000e-08,9.5247000000e+01,-7.3387600000e-09,-1.0144700000e-08,1.2520900000e-08,-1.2692600000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
2.0821900000e-08,-2.3627800000e-08,3.1493300000e-08,-4.8612000000e+01,5.7612000000e+04,5.7077200000e-09,-2.8136700000e-08,-1.4440700000e-08,3.1882300000e-08,-1.5212300000e+02,3.1089500000e-08,-7.0612500000e-09,3.2002000000e-08,-1.2429000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-9.2301200000e-09,1.1003900000e-08,1.4362600000e-08,1.2927500000e+02,5.7612000000e+04,6.2232300000e-09,1.2805300000e-08,5.3587100000e-09,1.3570900000e-08,2.3258000000e+01,-1.2948400000e-08,4.1421100000e-09,1.3309800000e-08,1.6114400000e+02,2.0870000000e+00,2.0890000000e+00,2.0850000000e+00,2.0830000000e+00
1.4657000000e-09,3.0236000000e-09,3.3601300000e-09,6.3647000000e+01,5.7612000000e+04,5.9375000000e-09,2.6332900000e-09,-2.2807700000e-09,3.7332600000e-09,-4.2304000000e+01,-4.5618900000e-10,3.7061200000e-09,3.8568100000e-09,9.6091000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
4.4207400000e-10,-1.2760800000e-08,1.2768500000e-08,-8.7237000000e+01,5.7612000000e+04,5.2479700000e-09,-1.1879800000e-08,2.3195300000e-09,1.1820900000e-08,1.6868400000e+02,7.2785500000e-09,-9.0043200000e-09,1.1508600000e-08,-5.1481000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
1.0022900000e-08,4.0176900000e-09,1.0798300000e-08,2.2863000000e+01,5.7612000000e+04,5.2710600000e-09,1.5551100000e-09,-1.0646700000e-08,1.0668800000e-08,-7.9618000000e+01,5.1882700000e-09,9.2650100000e-09,1.0618900000e-08,6.1793000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
5.8631500000e-09,-1.0891000000e-08,1.2369000000e-08,-6.1943000000e+01,5.7612000000e+04,5.3042500000e-09,-1.2016600000e-08,-2.7754200000e-09,1.2325200000e-08,-1.6698600000e+02,1.0915500000e-08,-5.7667400000e-09,1.2307200000e-08,-2.8245000000e+01,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0830000000e+00
-6.1236800000e-09,9.3331400000e-10,6.1944100000e-09,1.7133400000e+02,5.7612000000e+04,5.2796600000e-09,2.4782000000e-09,5.7014200000e-09,6.2359900000e-09,6.6319000000e+01,-5.6207300000e-09,-2.6984900000e-09,6.2529700000e-09,-1.5446200000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0820000000e+00
1.1267300000e-08,9.2833000000e-09,1.4599000000e-08,3.9658000000e+01,5.7612000000e+04,4.9776200000e-09,6.2075900000e-09,-1.3252600000e-08,1.4660800000e-08,-6.4699000000e+01,3.8858900000e-09,1.4166100000e-08,1.4675600000e-08,7.5099000000e+01,2.0870000000e+00,2.0890000000e+00,2.0850000000e+00,2.0840000000e+00
5.7308400000e-09,-3.0995900000e-09,6.5154300000e-09,-2.8407000000e+01,5.7612000000e+04,4.4521700000e-09,-4.4569800000e-09,-4.6347800000e-09,6.3557300000e-09,-1.3486500000e+02,6.3374900000e-09,4.9398900000e-10,6.2955800000e-09,3.4300000000e+00,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-2.2645000000e-08,2.9796900000e-09,2.2840300000e-08,1.7250400000e+02,5.7612000000e+04,4.8552600000e-09,8.3568400000e-09,2.1107400000e-08,2.2701600000e-08,6.8840000000e+01,-1.9887300000e-08,-1.0647000000e-08,2.2259000000e-08,-1.5100800000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-1.0988900000e-08,-1.2545700000e-08,1.6677900000e-08,-1.3168700000e+02,5.7612000000e+04,5.0508400000e-09,-9.3405800000e-09,1.4157800000e-08,1.6930800000e-08,1.2325700000e+02,-2.1849200000e-09,-1.6877600000e-08,1.7041100000e-08,-9.7942000000e+01,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0830000000e+00
2.9345500000e-09,-1.3292500000e-08,1.3612800000e-08,-7.6544000000e+01,5.7612000000e+04,5.0924100000e-09,-1.3885200000e-08,3.9941400000e-11,1.4158600000e-08,1.7983800000e+02,1.0711400000e-08,-9.2760900000e-09,1.4683500000e-08,-3.8452000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0820000000e+00
1.8251000000e-08,1.4233200000e-09,1.8306400000e-08,4.2320000000e+00,5.7612000000e+04,4.8960500000e-09,-3.2806200000e-09,-1.8009600000e-08,1.8301400000e-08,-1.0053100000e+02,1.4264600000e-08,1.1465200000e-08,1.8278600000e-08,3.8429000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
4.7721900000e-09,-3.8647400000e-09,6.1408700000e-09,-3.9002000000e+01,5.7612000000e+04,4.9778400000e-09,-5.0477500000e-09,-3.6563700000e-09,6.4190400000e-09,-1.4494300000e+02,6.3882700000e-09,-6.2734100000e-10,6.5074400000e-09,-5.9600000000e+00,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
-2.7357000000e-09,-8.8050900000e-09,9.2203200000e-09,-1.0726000000e+02,5.7612000000e+04,4.8967100000e-09,-8.1688200000e-09,5.3030400000e-09,9.9942400000e-09,1.4641200000e+02,2.7100000000e-09,-9.6205900000e-09,1.0248700000e-08,-7.4845000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
1.2744000000e-08,-2.5070700000e-08,2.8123900000e-08,-6.2669000000e+01,5.7612000000e+04,4.8626900000e-09,-2.7210600000e-08,-6.1690500000e-09,2.7419200000e-08,-1.6649300000e+02,2.4394800000e-08,-1.2518700000e-08,2.7165700000e-08,-2.6814000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-9.2575300000e-09,5.3927700000e-09,1.0713700000e-08,1.4940400000e+02,5.7612000000e+04,5.1332700000e-09,7.4557200000e-09,7.4169700000e-09,1.0327400000e-08,4.4435000000e+01,-1.0306000000e-08,-5.8246600000e-10,1.0146600000e-08,-1.7670900000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-6.0798900000e-09,-1.1727000000e-08,1.3209600000e-08,-1.1841000000e+02,5.7612000000e+04,5.1970200000e-09,-9.7219100000e-09,9.2841000000e-09,1.3367800000e-08,1.3601100000e+02,1.2441400000e-09,-1.3519600000e-08,1.3541600000e-08,-8.7805000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
2.2826900000e-09,-6.1191400000e-09,6.5310700000e-09,-6.9542000000e+01,5.7612000000e+04,5.3708100000e-09,-6.6738500000e-09,-5.7311300000e-10,6.6984400000e-09,-1.7562100000e+02,5.4557700000e-09,-4.0073300000e-09,6.8322400000e-09,-3.6868000000e+01,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0810000000e+00
-2.0274800000e-08,2.5408700000e-08,3.2506500000e-08,1.2858800000e+02,5.7612000000e+04,5.3566300000e-09,2.9764100000e-08,1.3452000000e-08,3.2971100000e-08,2.4843000000e+01,-3.1719500000e-08,8.9944300000e-09,3.3117500000e-08,1.6440600000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-9.2067100000e-09,-1.9709800000e-09,9.4156100000e-09,-1.6791600000e+02,5.7612000000e+04,5.4528400000e-09,6.5599400000e-10,9.2985700000e-09,9.1621200000e-09,8.2751000000e+01,-6.8007500000e-09,-6.1385900000e-09,9.0938600000e-09,-1.3952300000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-6.9286200000e-09,1.0606100000e-08,1.2668700000e-08,1.2318100000e+02,5.7612000000e+04,5.7493000000e-09,1.2045400000e-08,4.0765200000e-09,1.2737800000e-08,1.8665000000e+01,-1.1809200000e-08,4.7634400000e-09,1.2746200000e-08,1.5814400000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-1.5365900000e-08,1.0290700000e-08,1.8493600000e-08,1.4664000000e+02,5.7612000000e+04,5.7309700000e-09,1.3831500000e-08,1.2491000000e-08,1.8772700000e-08,4.2529000000e+01,-1.8762900000e-08,-9.0193200000e-10,1.9020700000e-08,-1.7728200000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-4.7293500000e-09,1.1169200000e-09,4.8595400000e-09,1.6555200000e+02,5.7612000000e+04,6.0019900000e-09,2.4899700000e-09,4.4912500000e-09,5.4103700000e-09,5.9908000000e+01,-5.1087300000e-09,-1.7833000000e-09,5.6853400000e-09,-1.6179000000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-1.6393300000e-09,-1.5979600000e-08,1.6063500000e-08,-9.5519000000e+01,5.7612000000e+04,5.8033000000e-09,-1.4974800000e-08,5.4736100000e-09,1.5816000000e-08,1.6025100000e+02,7.8066900000e-09,-1.3754200000e-08,1.5545000000e-08,-5.9781000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-5.4153600000e-09,1.1002400000e-08,1.2263000000e-08,1.1656800000e+02,5.7612000000e+04,5.2917600000e-09,1.1865100000e-08,2.5744100000e-09,1.1994400000e-08,1.2394000000e+01,-1.0563300000e-08,5.5393900000e-09,1.1852600000e-08,1.5258300000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0820000000e+00
-5.8462500000e-09,-3.9183100000e-09,7.0379800000e-09,-1.4616900000e+02,5.7612000000e+04,5.0590600000e-09,-2.7238000000e-09,6.9892700000e-09,7.7296600000e-09,1.1228900000e+02,-2.4373200000e-09,-7.3344500000e-09,7.9563300000e-09,-1.0740200000e+02,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0820000000e+00
5.0087200000e-09,-1.0839300000e-08,1.1940700000e-08,-6.6114000000e+01,5.7612000000e+04,5.0995500000e-09,-1.1730400000e-08,-1.7283500000e-09,1.1843600000e-08,-1.7160900000e+02,9.8751200000e-09,-6.4735000000e-09,1.1807900000e-08,-3.4225000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
3.0374400000e-09,-8.4434600000e-09,8.9733500000e-09,-7.0214000000e+01,5.7612000000e+04,5.0230600000e-09,-8.8999100000e-09,-1.0036700000e-09,8.9480100000e-09,-1.7236000000e+02,7.5024300000e-09,-4.8779600000e-09,8.9597100000e-09,-3.0651000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
8.2331100000e-10,-9.1215800000e-09,9.1588600000e-09,-8.4842000000e+01,5.7612000000e+04,5.0575600000e-09,-9.0113900000e-09,1.7040500000e-09,9.2092100000e-09,1.6682300000e+02,5.4312200000e-09,-7.4363000000e-09,9.2365300000e-09,-5.4983000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-9.0601800000e-09,6.9677200000e-09,1.1429700000e-08,1.4188200000e+02,5.7612000000e+04,5.0855300000e-09,9.0284700000e-09,6.8831300000e-09,1.1286300000e-08,3.6737000000e+01,-1.1258500000e-08,8.9222900000e-10,1.1227000000e-08,1.7544200000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-2.3184900000e-08,-1.9415800000e-08,3.0240900000e-08,-1.4005600000e+02,5.7612000000e+04,4.8277300000e-09,-1.2858200000e-08,2.7342400000e-08,3.0182900000e-08,1.1495800000e+02,-8.1774500000e-09,-2.8905200000e-08,3.0106000000e-08,-1.0623700000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
2.5722500000e-09,-6.0061000000e-09,6.5339300000e-09,-6.6816000000e+01,5.7612000000e+04,4.9594900000e-09,-6.8936500000e-09,-1.3658600000e-09,7.2620300000e-09,-1.6774100000e+02,6.3877100000e-09,-3.4566900000e-09,7.4905400000e-09,-2.7450000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
2.3787700000e-09,1.5706200000e-08,1.5885500000e-08,8.1388000000e+01,5.7612000000e+04,4.8861100000e-09,1.4543000000e-08,-6.4899700000e-09,1.5970100000e-08,-2.4913000000e+01,-6.6005100000e-09,1.4543300000e-08,1.6019200000e-08,1.1355700000e+02,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0820000000e+00
-5.9195000000e-09,5.1649800000e-09,7.8560700000e-09,1.3889400000e+02,5.7612000000e+04,5.3907400000e-09,6.2740300000e-09,4.1459500000e-09,7.5201500000e-09,3.2960000000e+01,-7.2880000000e-09,9.8646200000e-10,7.1873800000e-09,1.7174000000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-2.3297000000e-08,-6.7940400000e-09,2.4267400000e-08,-1.6374200000e+02,5.7612000000e+04,5.4803000000e-09,-4.9954800000e-10,2.4231200000e-08,2.4207000000e-08,9.0963000000e+01,-1.5466200000e-08,-1.8620500000e-08,2.4165900000e-08,-1.2990100000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-1.6898000000e-08,-1.6467400000e-08,2.3594900000e-08,-1.3573900000e+02,5.7612000000e+04,6.2765200000e-09,-1.1126200000e-08,2.0451400000e-08,2.3126500000e-08,1.1799100000e+02,-5.0786900000e-09,-2.2362900000e-08,2.2972900000e-08,-1.0323200000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-1.0209500000e-08,-5.6944000000e-09,1.1690200000e-08,-1.5113400000e+02,5.7612000000e+04,6.1298400000e-09,-2.9394900000e-09,1.1735200000e-08,1.2096700000e-08,1.0404300000e+02,-5.5512400000e-09,-1.0959900000e-08,1.2285600000e-08,-1.1725100000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
-3.8020600000e-09,8.2896800000e-09,9.1201700000e-09,1.1463900000e+02,5.7612000000e+04,6.2228700000e-09,9.0171600000e-09,1.7970600000e-09,9.2800700000e-09,1.2460000000e+01,-8.1782500000e-09,4.3874700000e-09,9.4878600000e-09,1.5410800000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0820000000e+00
6.9466900000e-09,-1.6001400000e-08,1.7444400000e-08,-6.6533000000e+01,5.7612000000e+04,6.0319600000e-09,-1.7287400000e-08,-2.4744100000e-09,1.7485800000e-08,-1.7261500000e+02,1.4617100000e-08,-9.5980200000e-09,1.7515400000e-08,-3.4048000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-7.4723600000e-09,7.7141900000e-09,1.0739900000e-08,1.3362100000e+02,5.7612000000e+04,5.9005000000e-09,9.4055500000e-09,5.2282400000e-09,1.0778600000e-08,2.8613000000e+01,-1.0541100000e-08,2.4260100000e-09,1.0814100000e-08,1.6703600000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
-1.1137800000e-08,1.5483900000e-08,1.9073600000e-08,1.2536700000e+02,5.7612000000e+04,5.9474600000e-09,1.8063100000e-08,6.8642200000e-09,1.9576600000e-08,2.0477000000e+01,-1.8372300000e-08,6.7580600000e-09,1.9828000000e-08,1.5950600000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
1.1414400000e-09,2.9471900000e-09,3.1607500000e-09,6.6513000000e+01,5.7612000000e+04,5.6741700000e-09,2.6972300000e-09,-2.1098100000e-09,3.9503700000e-09,-4.2233000000e+01,-4.8792800000e-10,3.9209900000e-09,4.2121200000e-09,9.5167000000e+01,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0820000000e+00
-1.8331400000e-09,1.1612200000e-08,1.1756000000e-08,9.8853000000e+01,5.7612000000e+04,5.3663100000e-09,1.1622700000e-08,-1.1716100000e-09,1.1622500000e-08,-5.7860000000e+00,-7.9467100000e-09,8.3870700000e-09,1.1553900000e-08,1.3335900000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-1.2114400000e-08,-3.8265300000e-09,1.2704800000e-08,-1.6069200000e+02,5.7612000000e+04,4.5605300000e-09,-1.0564900000e-09,1.2735600000e-08,1.2820700000e-08,9.6582000000e+01,-6.8615900000e-09,-1.0896300000e-08,1.2877400000e-08,-1.2024400000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
6.7278000000e-09,6.9412800000e-09,9.6666900000e-09,4.5895000000e+01,5.7612000000e+04,4.5381900000e-09,5.1265400000e-09,-8.3172300000e-09,9.7702600000e-09,-5.7978000000e+01,1.4840200000e-09,9.7553100000e-09,1.0055200000e-08,8.2256000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-3.1768100000e-08,-5.2902100000e-09,3.2205700000e-08,-1.7054600000e+02,5.7612000000e+04,4.7144700000e-09,2.5686600000e-09,3.1834000000e-08,3.1666800000e-08,8.5869000000e+01,-2.2314700000e-08,-2.2467100000e-08,3.1391500000e-08,-1.3433100000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
9.1995500000e-09,1.2312700000e-09,9.2819100000e-09,6.0350000000e+00,5.7612000000e+04,4.6256500000e-09,-1.3906900000e-09,-9.2773800000e-09,9.4771000000e-09,-9.9987000000e+01,7.3285800000e-09,6.0073800000e-09,9.6548600000e-09,3.6702000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
-5.7559100000e-09,7.4763900000e-09,9.4354100000e-09,1.2759200000e+02,5.7612000000e+04,4.6482700000e-09,8.5643500000e-09,3.5960800000e-09,9.2887000000e-09,2.2569000000e+01,-8.7613300000e-09,2.8647600000e-09,9.1484900000e-09,1.6167000000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0820000000e+00
7.5082100000e-09,-7.7571400000e-09,1.0795700000e-08,-4.6448000000e+01,5.7612000000e+04,4.4975400000e-09,-9.4935300000e-09,-5.2604400000e-09,1.0904900000e-08,-1.5149100000e+02,1.0659100000e-08,-2.3920800000e-09,1.0947400000e-08,-1.2621000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-9.1483300000e-09,2.2165700000e-09,9.4131100000e-09,1.6638000000e+02,5.7612000000e+04,4.6205100000e-09,4.4358200000e-09,8.5608000000e-09,9.6418500000e-09,6.3369000000e+01,-9.0946800000e-09,-3.8045300000e-09,1.0060700000e-08,-1.5658300000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
9.6406600000e-09,-7.4405800000e-09,1.2178100000e-08,-3.7020000000e+01,5.7612000000e+04,4.5617700000e-09,-9.3793800000e-09,-7.4393900000e-09,1.1564400000e-08,-1.4021800000e+02,1.1562500000e-08,-3.5708100000e-11,1.1365400000e-08,-1.8000000000e-01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0810000000e+00
3.2311900000e-09,9.5680400000e-09,1.0099000000e-08,7.2004000000e+01,5.7612000000e+04,4.7540600000e-09,8.7407500000e-09,-5.5806000000e-09,1.0634900000e-08,-3.1882000000e+01,-3.1876300000e-09,1.0144800000e-08,1.0890500000e-08,1.0811300000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
