2024-10-25,11:54:57,Sample Rate(S):,0.400
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-7.6723800000e-09,5.5283700000e-09,9.4566600000e-09,1.4422500000e+02,5.7612000000e+04,3.8556000000e-09,8.2481600000e-09,-4.0125900000e-09,8.8870400000e-09,-2.5809000000e+01,-2.6829300000e-09,8.4726700000e-09,8.3089900000e-09,1.0788500000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
1.3858800000e-09,-9.3451600000e-09,9.4473800000e-09,-8.1943000000e+01,5.7612000000e+04,3.9489800000e-09,-2.8590100000e-09,8.9218000000e-09,9.2954900000e-09,1.0735600000e+02,-4.5444200000e-09,-8.1095600000e-09,9.1728200000e-09,-1.2017600000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
-1.9795500000e-09,-5.5845300000e-11,1.9807000000e-09,-1.7838400000e+02,5.7612000000e+04,3.7882500000e-09,2.1834400000e-09,3.0530900000e-10,2.2049300000e-09,3.2060000000e+00,-1.9464900000e-09,1.8421900000e-09,2.9290200000e-09,1.3481300000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-1.1539400000e-08,1.2218400000e-08,1.6806100000e-08,1.3308800000e+02,5.7612000000e+04,3.7832800000e-09,1.3532600000e-08,-1.0352700000e-08,1.7075100000e-08,-3.7323000000e+01,-1.8025900000e-09,1.7061800000e-08,1.7154200000e-08,9.5852000000e+01,2.0880000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-1.1861800000e-08,6.1216000000e-09,1.3348300000e-08,1.5299000000e+02,5.7612000000e+04,4.0407600000e-09,1.2625300000e-08,-3.8298500000e-09,1.3101500000e-08,-1.6997000000e+01,-5.8214300000e-09,1.1458000000e-08,1.2867000000e-08,1.1745100000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0840000000e+00
9.1438100000e-09,-1.4993200000e-08,1.7561500000e-08,-5.8622000000e+01,5.7612000000e+04,4.0175500000e-09,-1.1526400000e-08,1.3047000000e-08,1.7094100000e-08,1.3229100000e+02,-1.2902400000e-09,-1.6894600000e-08,1.6933300000e-08,-9.3873000000e+01,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0820000000e+00
2.6800700000e-09,7.9191100000e-10,2.7946800000e-09,1.6461000000e+01,5.7612000000e+04,4.0318300000e-09,-2.3130400000e-09,-1.3056300000e-09,2.5864400000e-09,-1.4832400000e+02,2.4991900000e-09,-6.6726300000e-10,2.5204300000e-09,-1.2332000000e+01,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0840000000e+00
-5.5442700000e-09,-1.1255700000e-08,1.2547100000e-08,-1.1637300000e+02,5.7612000000e+04,3.8040900000e-09,3.6270200000e-09,1.2202800000e-08,1.2748000000e-08,7.3184000000e+01,-1.1516600000e-08,-5.7179500000e-09,1.2858000000e-08,-1.5398600000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-6.3063500000e-09,-2.5310400000e-09,6.7954500000e-09,-1.5813200000e+02,5.7612000000e+04,4.2114800000e-09,6.0331900000e-09,3.5337400000e-09,7.4089400000e-09,2.8350000000e+01,-7.0355200000e-09,2.3218500000e-09,7.6244500000e-09,1.6092600000e+02,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0820000000e+00
5.2172200000e-09,5.9130900000e-09,7.8860400000e-09,4.8577000000e+01,5.7612000000e+04,4.4925900000e-09,-3.8788700000e-09,-6.7747800000e-09,7.8069900000e-09,-1.1781800000e+02,7.4362300000e-09,2.0711400000e-09,7.6268800000e-09,1.7582000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-3.6363400000e-09,-1.3959300000e-08,1.4425200000e-08,-1.0525400000e+02,5.7612000000e+04,4.7044800000e-09,1.3832800000e-09,1.4189700000e-08,1.4263500000e-08,8.4170000000e+01,-1.1299900000e-08,-8.6017400000e-09,1.4201400000e-08,-1.4298700000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0840000000e+00
-1.0003500000e-09,-6.3193200000e-09,6.3980100000e-09,-9.9270000000e+01,5.7612000000e+04,5.0778600000e-09,-4.9747500000e-11,6.5463300000e-09,6.6852800000e-09,9.0106000000e+01,-4.8500900000e-09,-4.6006900000e-09,6.8109100000e-09,-1.3688000000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
-5.5502900000e-09,2.3474000000e-09,6.0265200000e-09,1.5707500000e+02,5.7612000000e+04,5.0602600000e-09,5.6326900000e-09,-1.6926100000e-09,5.8118000000e-09,-1.8464000000e+01,-2.4489900000e-09,5.2707400000e-09,5.7487000000e-09,1.1321500000e+02,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0810000000e+00
-1.1777300000e-08,1.3097700000e-09,1.1849900000e-08,1.7416300000e+02,5.7612000000e+04,5.0813600000e-09,1.1882200000e-08,8.5968000000e-10,1.1930700000e-08,4.1320000000e+00,-8.7976000000e-09,8.0274100000e-09,1.1945100000e-08,1.3777700000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-2.7720400000e-08,-7.2549000000e-09,2.8654000000e-08,-1.6533400000e+02,5.7612000000e+04,5.4069400000e-09,2.6202900000e-08,1.1887300000e-08,2.8882900000e-08,2.4440000000e+01,-2.6746100000e-08,1.0903700000e-08,2.8983700000e-08,1.5787000000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
2.6029800000e-09,-1.0284100000e-08,1.0608500000e-08,-7.5200000000e+01,5.7612000000e+04,5.7293500000e-09,-4.4959700000e-09,9.8606600000e-09,1.1061800000e-08,1.1504000000e+02,-4.0680900000e-09,-1.0523800000e-08,1.1280800000e-08,-1.1033700000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0820000000e+00
1.6475700000e-08,1.2696700000e-08,2.0800400000e-08,3.7442000000e+01,5.7612000000e+04,5.4737600000e-09,-1.4011200000e-08,-1.5104900000e-08,2.0396300000e-08,-1.3303800000e+02,2.0396100000e-08,5.1357100000e-11,2.0180700000e-08,1.4600000000e-01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
