2024-10-25,12:31:02,Sample Rate(S):,0.400
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-1.8157900000e-08,2.1696300000e-09,1.8287200000e-08,1.7318600000e+02,5.1660000000e+03,5.1047200000e-09,1.1439800000e-08,-1.4372000000e-08,1.8451900000e-08,-5.0747000000e+01,1.4499900000e-08,-1.1275700000e-08,1.8535500000e-08,-3.7469000000e+01,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
1.6778900000e-08,-3.2812700000e-10,1.6782200000e-08,-1.1200000000e+00,5.1660000000e+03,5.1444300000e-09,-1.1599200000e-08,1.1857500000e-08,1.6487900000e-08,1.3477500000e+02,-1.3877700000e-08,8.7565100000e-09,1.6387800000e-08,1.4770100000e+02,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0850000000e+00
-4.6813900000e-09,-2.8349400000e-08,2.8733300000e-08,-9.9377000000e+01,5.1660000000e+03,4.9808200000e-09,2.3236500000e-08,1.6446200000e-08,2.8467700000e-08,3.5346000000e+01,1.8904300000e-08,2.0914800000e-08,2.7616800000e-08,4.7980000000e+01,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0770000000e+00
1.2316100000e-08,-1.4313800000e-08,1.8883100000e-08,-4.9672000000e+01,5.1660000000e+03,5.2319100000e-09,1.6780700000e-09,1.9047300000e-08,1.9134000000e-08,8.4545000000e+01,-2.3614400000e-09,1.9266000000e-08,1.9381700000e-08,9.6261000000e+01,2.0880000000e+00,2.0900000000e+00,2.0870000000e+00,2.0870000000e+00
-1.1707900000e-08,7.3256000000e-10,1.1730800000e-08,1.7649700000e+02,5.1660000000e+03,5.2520700000e-09,7.8012700000e-09,-8.9414200000e-09,1.2133500000e-08,-4.8947000000e+01,9.7658200000e-09,-7.3006800000e-09,1.2265100000e-08,-3.6530000000e+01,2.0870000000e+00,2.0900000000e+00,2.0870000000e+00,2.0870000000e+00
6.6695500000e-09,-1.2796600000e-08,1.4430400000e-08,-6.2345000000e+01,5.1660000000e+03,5.6295500000e-09,4.4024200000e-09,1.3763300000e-08,1.4490200000e-08,7.2516000000e+01,1.2475000000e-09,1.4457200000e-08,1.4507700000e-08,8.5393000000e+01,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0800000000e+00
9.3752000000e-09,1.4691900000e-08,1.7428400000e-08,5.6217000000e+01,5.1660000000e+03,5.3433500000e-09,-1.6603300000e-08,-3.1747800000e-09,1.6630300000e-08,-1.6981400000e+02,-1.5338800000e-08,-6.4259600000e-09,1.6351600000e-08,-1.5792800000e+02,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
2.3081300000e-09,-1.7823600000e-09,2.9164500000e-09,-4.0134000000e+01,5.1660000000e+03,5.4977700000e-09,-2.3932900000e-10,3.0577400000e-09,3.2229800000e-09,9.2278000000e+01,-8.2442000000e-10,3.1155900000e-09,3.3792400000e-09,1.0286800000e+02,2.0880000000e+00,2.0900000000e+00,2.0870000000e+00,2.0870000000e+00
2.5936100000e-09,-1.6870200000e-08,1.7068400000e-08,-8.1260000000e+01,5.1660000000e+03,4.9224200000e-09,1.0327200000e-08,1.3500900000e-08,1.6950400000e-08,5.2206000000e+01,7.2304900000e-09,1.5330900000e-08,1.6897100000e-08,6.4384000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
-3.8800700000e-09,1.1082400000e-08,1.1742000000e-08,1.1073800000e+02,5.1660000000e+03,5.4551000000e-09,-4.9783500000e-09,-1.0846700000e-08,1.2019500000e-08,-1.1394000000e+02,-2.2430100000e-09,-1.1883500000e-08,1.2093500000e-08,-9.9976000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
-1.4483800000e-08,1.4930600000e-08,2.0801800000e-08,1.3626900000e+02,5.1660000000e+03,5.4938900000e-09,3.2572200000e-10,-2.1271500000e-08,2.1524600000e-08,-8.8060000000e+01,5.3833600000e-09,-2.0840300000e-08,2.1781200000e-08,-7.4456000000e+01,2.0880000000e+00,2.0890000000e+00,2.0840000000e+00,2.0800000000e+00
-2.6871000000e-09,2.2919700000e-09,3.5319000000e-09,1.3953700000e+02,5.1660000000e+03,5.8030300000e-09,3.5452700000e-10,-3.5790900000e-09,3.5967100000e-09,-8.2781000000e+01,1.2389300000e-09,-3.4481200000e-09,3.8237700000e-09,-6.7004000000e+01,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0770000000e+00
-3.6210300000e-09,-1.1672100000e-08,1.2220900000e-08,-1.0750400000e+02,5.1660000000e+03,5.6926900000e-09,1.0847800000e-08,5.4954000000e-09,1.2156100000e-08,2.6877000000e+01,9.3906600000e-09,7.6725200000e-09,1.2127900000e-08,3.9245000000e+01,2.0880000000e+00,2.0900000000e+00,2.0880000000e+00,2.0890000000e+00
-1.8514700000e-08,2.8619600000e-08,3.4086300000e-08,1.2290000000e+02,5.1660000000e+03,6.1266800000e-09,-7.4730300000e-09,-3.3194200000e-08,3.3991500000e-08,-1.0277600000e+02,-1.3767500000e-10,-3.3991200000e-08,3.3960400000e-08,-9.0319000000e+01,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
4.7374500000e-09,7.3919600000e-10,4.7951600000e-09,8.8680000000e+00,5.1660000000e+03,6.0023000000e-09,-4.1000300000e-09,2.7708600000e-09,4.9489000000e-09,1.4830300000e+02,-4.8366900000e-09,1.6797500000e-09,5.5064800000e-09,1.6517300000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
-1.0799200000e-08,4.4242300000e-09,1.1670300000e-08,1.5788500000e+02,5.1660000000e+03,5.9725600000e-09,4.5092400000e-09,-1.0889800000e-08,1.2035100000e-08,-6.7156000000e+01,6.9696500000e-09,-9.8947100000e-09,1.2167500000e-08,-5.4410000000e+01,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
1.3043600000e-08,-3.9712400000e-09,1.3635100000e-08,-1.8387000000e+01,5.1660000000e+03,6.1064900000e-09,-6.0780800000e-09,1.2341000000e-08,1.3893100000e-08,1.1478500000e+02,-8.4244000000e-09,1.1696700000e-08,1.4199900000e-08,1.2318100000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0880000000e+00
8.9311800000e-09,2.0776200000e-09,9.1697100000e-09,1.3096000000e+01,5.1660000000e+03,5.9531000000e-09,-7.3844000000e-09,4.8135600000e-09,8.8148300000e-09,1.4487300000e+02,-7.4853400000e-09,3.1134300000e-09,8.1071500000e-09,1.5618100000e+02,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
1.5589200000e-08,-8.0365600000e-09,1.7539100000e-08,-2.7272000000e+01,5.1660000000e+03,5.9727100000e-09,-4.8561500000e-09,1.6709200000e-08,1.7400800000e-08,1.0502400000e+02,-7.9948000000e-09,1.5313500000e-08,1.7161000000e-08,1.1633100000e+02,2.0880000000e+00,2.0890000000e+00,2.0840000000e+00,2.0870000000e+00
4.8911600000e-10,-2.8603400000e-09,2.9025900000e-09,-8.0296000000e+01,5.1660000000e+03,5.9494200000e-09,1.4189600000e-09,2.7599500000e-09,3.2044900000e-09,6.6669000000e+01,5.9969100000e-10,3.1472300000e-09,3.3077500000e-09,8.2903000000e+01,2.0870000000e+00,2.0890000000e+00,2.0880000000e+00,2.0890000000e+00
1.6257400000e-08,6.0456200000e-09,1.7345100000e-08,2.0399000000e+01,5.1660000000e+03,5.7593200000e-09,-1.5813300000e-08,7.1530500000e-09,1.7355900000e-08,1.5594000000e+02,-1.6986200000e-08,3.4607500000e-09,1.7335200000e-08,1.6872700000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
1.7561700000e-08,7.6830200000e-09,1.9168800000e-08,2.3629000000e+01,5.1660000000e+03,4.9013400000e-09,-1.7589800000e-08,7.2226200000e-09,1.9015000000e-08,1.5712800000e+02,-1.8548800000e-08,3.3803900000e-09,1.8854400000e-08,1.6859800000e+02,2.0890000000e+00,2.0900000000e+00,2.0870000000e+00,2.0870000000e+00
1.4282200000e-08,1.3432800000e-08,1.9606700000e-08,4.3527000000e+01,5.1660000000e+03,5.2114000000e-09,-1.9778000000e-08,6.4375100000e-10,1.9961900000e-08,1.7844700000e+02,-1.9595700000e-08,-3.8059100000e-09,2.0127400000e-08,-1.6867700000e+02,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
-2.2346500000e-08,-9.3819500000e-09,2.4236000000e-08,-1.5722500000e+02,5.1660000000e+03,5.7273600000e-09,2.2435100000e-08,-9.3925400000e-09,2.4321900000e-08,-2.2768000000e+01,2.3968500000e-08,-4.3231300000e-09,2.4380200000e-08,-1.0276000000e+01,2.0870000000e+00,2.0870000000e+00,2.0880000000e+00,2.0790000000e+00
-1.5540900000e-08,1.4425900000e-08,2.1204300000e-08,1.3704900000e+02,5.1660000000e+03,6.0975500000e-09,6.0913700000e-10,-2.1061700000e-08,2.0935800000e-08,-8.8432000000e+01,5.1045100000e-09,-2.0304100000e-08,2.0665800000e-08,-7.6085000000e+01,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
7.7364700000e-09,-7.9476100000e-09,1.1091500000e-08,-4.6960000000e+01,5.1660000000e+03,5.9991700000e-09,4.5544000000e-10,1.1091200000e-08,1.1124200000e-08,8.6436000000e+01,-1.7363500000e-09,1.1144800000e-08,1.1217500000e-08,9.5286000000e+01,2.0880000000e+00,2.0900000000e+00,2.0870000000e+00,2.0870000000e+00
2.2033100000e-09,1.2376300000e-08,1.2570900000e-08,7.9563000000e+01,5.1660000000e+03,5.7006500000e-09,-1.0529700000e-08,-7.1752900000e-09,1.2875000000e-08,-1.4613000000e+02,-8.8766500000e-09,-9.4468500000e-09,1.3143300000e-08,-1.3421500000e+02,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0890000000e+00
1.5442500000e-09,8.8858000000e-09,9.0192700000e-09,8.1717000000e+01,5.1660000000e+03,5.5316800000e-09,-7.2725700000e-09,-5.3473000000e-09,9.0345900000e-09,-1.4207800000e+02,-5.7507500000e-09,-6.9678200000e-09,9.0413600000e-09,-1.2792000000e+02,2.0880000000e+00,2.0890000000e+00,2.0880000000e+00,2.0890000000e+00
-8.9124500000e-09,-5.8734800000e-09,1.0673800000e-08,-1.4714100000e+02,5.1660000000e+03,5.5181700000e-09,1.0768700000e-08,-2.3938800000e-09,1.1384000000e-08,-1.3070000000e+01,1.1383600000e-08,-3.3605500000e-10,1.2083400000e-08,-1.5940000000e+00,2.0880000000e+00,2.0900000000e+00,2.0880000000e+00,2.0880000000e+00
-5.1537300000e-09,-1.3849100000e-08,1.4777000000e-08,-1.1091400000e+02,5.1660000000e+03,6.0894300000e-09,1.3435800000e-08,5.5904600000e-09,1.4435600000e-08,2.2785000000e+01,1.1777300000e-08,8.1882500000e-09,1.4299300000e-08,3.4593000000e+01,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
6.9675500000e-09,5.5991100000e-09,8.9386000000e-09,3.8785000000e+01,5.1660000000e+03,5.9515800000e-09,-8.8329500000e-09,7.0866100000e-10,8.8614700000e-09,1.7653400000e+02,-8.7186200000e-09,-1.3929300000e-09,8.7998900000e-09,-1.6971300000e+02,2.0870000000e+00,2.0900000000e+00,2.0880000000e+00,2.0890000000e+00
2.9476400000e-09,4.3419000000e-09,5.2482000000e-09,5.5828000000e+01,5.1660000000e+03,5.2316700000e-09,-4.9641100000e-09,-1.1037100000e-09,4.9172500000e-09,-1.6525900000e+02,-4.3698800000e-09,-2.2540600000e-09,4.5694800000e-09,-1.4793100000e+02,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
4.5136000000e-09,6.5218500000e-10,4.5608600000e-09,8.2220000000e+00,5.1660000000e+03,4.8242500000e-09,-3.3817400000e-09,2.8156000000e-09,4.4008100000e-09,1.3495300000e+02,-3.4552500000e-09,2.2013600000e-09,4.0972700000e-09,1.4488500000e+02,2.0870000000e+00,2.0870000000e+00,2.0880000000e+00,2.0870000000e+00
2.8557100000e-09,-3.0373000000e-09,4.1692000000e-09,-4.6765000000e+01,5.1660000000e+03,4.8812100000e-09,3.1527900000e-10,4.0883600000e-09,4.1008000000e-09,8.3059000000e+01,-3.9394000000e-10,4.0161500000e-09,3.9761900000e-09,9.2825000000e+01,2.0870000000e+00,2.0880000000e+00,2.0870000000e+00,2.0880000000e+00
3.8729900000e-10,5.1697600000e-09,5.1845300000e-09,8.5716000000e+01,5.1660000000e+03,4.8498500000e-09,-3.9287800000e-09,-3.5777900000e-09,5.3140000000e-09,-1.3583100000e+02,-2.9822800000e-09,-4.5423300000e-09,5.5446900000e-09,-1.2160900000e+02,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
2.8973300000e-09,6.1037500000e-09,6.7565200000e-09,6.4607000000e+01,5.1660000000e+03,5.0237300000e-09,-6.3243200000e-09,-2.1471100000e-09,6.6788800000e-09,-1.6170900000e+02,-5.6621300000e-09,-3.3801100000e-09,6.4073100000e-09,-1.5005500000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
7.0002100000e-09,5.1894500000e-09,8.7140700000e-09,3.6551000000e+01,5.1660000000e+03,4.9330200000e-09,-8.7241700000e-09,1.2106900000e-09,8.9008200000e-09,1.7303800000e+02,-8.8584700000e-09,-8.6591100000e-10,8.9899500000e-09,-1.7347800000e+02,2.0870000000e+00,2.0870000000e+00,2.0830000000e+00,2.0770000000e+00
6.6672100000e-09,7.9435400000e-09,1.0370900000e-08,4.8810000000e+01,5.1660000000e+03,4.2484700000e-09,-1.0052400000e-08,-6.0022900000e-10,9.5053400000e-09,-1.7914900000e+02,-9.2465000000e-09,-2.2021400000e-09,9.2426400000e-09,-1.6795700000e+02,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
1.2457000000e-08,1.1595000000e-08,1.7018300000e-08,4.2529000000e+01,5.1660000000e+03,4.7007700000e-09,-1.6816100000e-08,8.4116800000e-10,1.6657200000e-08,1.7672500000e+02,-1.6439700000e-08,-2.6829400000e-09,1.6478300000e-08,-1.7113400000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
3.3969800000e-09,3.3221900000e-09,4.7515000000e-09,4.4362000000e+01,5.1660000000e+03,4.5867400000e-09,-4.8115400000e-09,2.9893400000e-11,4.8116600000e-09,-1.7959200000e+02,-4.7551800000e-09,-1.0935900000e-09,4.8841700000e-09,-1.6697300000e+02,2.0870000000e+00,2.0890000000e+00,2.0880000000e+00,2.0870000000e+00
-2.2147900000e-08,2.7314300000e-09,2.2315900000e-08,1.7296900000e+02,5.1660000000e+03,4.6124900000e-09,1.3904300000e-08,-1.7548300000e-08,2.2461800000e-08,-5.0788000000e+01,1.7641000000e-08,-1.3904000000e-08,2.2535700000e-08,-3.7410000000e+01,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
5.2887400000e-09,-1.7357800000e-08,1.8145700000e-08,-7.3055000000e+01,5.1660000000e+03,5.3276100000e-09,8.7307700000e-09,1.5843800000e-08,1.8090200000e-08,6.0738000000e+01,5.1848800000e-09,1.7261900000e-08,1.7862500000e-08,7.2521000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
1.3750100000e-08,2.3524400000e-09,1.3949900000e-08,1.0298000000e+01,5.1660000000e+03,5.3528700000e-09,-1.1662000000e-08,8.1943600000e-09,1.4557900000e-08,1.4546700000e+02,-1.3498900000e-08,5.4358000000e-09,1.4863000000e-08,1.5854800000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
3.6986800000e-10,-9.0111200000e-09,9.0187100000e-09,-8.7650000000e+01,5.1660000000e+03,5.8510800000e-09,6.2303900000e-09,6.6507500000e-09,9.1131900000e-09,4.6754000000e+01,4.7028100000e-09,7.9199900000e-09,9.4159700000e-09,5.8924000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0770000000e+00
-2.0527100000e-09,4.8618200000e-09,5.2797500000e-09,1.1289000000e+02,5.1660000000e+03,6.1520200000e-09,-1.4960800000e-09,-5.0471000000e-09,5.3242400000e-09,-1.0052000000e+02,1.8794300000e-10,-5.3185600000e-09,5.4506300000e-09,-8.2165000000e+01,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
2.9631800000e-08,-1.2570100000e-08,3.2187800000e-08,-2.3311000000e+01,5.1660000000e+03,6.8861400000e-09,-1.1770200000e-08,3.0193900000e-08,3.2827200000e-08,1.1065500000e+02,-1.7974600000e-08,2.7731900000e-08,3.3023500000e-08,1.2288500000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0870000000e+00
-6.2473900000e-09,2.4597400000e-08,2.5378400000e-08,1.0425100000e+02,5.1660000000e+03,7.0822400000e-09,-1.3079700000e-08,-2.1713900000e-08,2.5313400000e-08,-1.2099400000e+02,-8.0110900000e-09,-2.4012300000e-08,2.5273600000e-08,-1.0839200000e+02,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
-2.1009100000e-08,4.2744500000e-09,2.1439500000e-08,1.6850000000e+02,5.1660000000e+03,7.3681100000e-09,1.1499600000e-08,-1.7924500000e-08,2.1171700000e-08,-5.7755000000e+01,1.4915400000e-08,-1.5025500000e-08,2.1064600000e-08,-4.5653000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0770000000e+00
4.2252900000e-09,-1.8022100000e-08,1.8510800000e-08,-7.6805000000e+01,5.1660000000e+03,7.1077300000e-09,9.9435800000e-09,1.5728600000e-08,1.8608200000e-08,5.7426000000e+01,6.4339500000e-09,1.7648600000e-08,1.8871700000e-08,6.9804000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
2.4088400000e-09,-3.4332100000e-09,4.1940100000e-09,-5.4945000000e+01,5.1660000000e+03,7.1974300000e-09,7.8848400000e-10,3.6248200000e-09,3.7096500000e-09,7.6536000000e+01,5.5847600000e-11,3.4747700000e-09,3.2437000000e-09,8.7705000000e+01,2.0870000000e+00,2.0890000000e+00,2.0840000000e+00,2.0800000000e+00
-1.0585800000e-09,6.7040100000e-10,1.2530400000e-09,1.4898300000e+02,5.1660000000e+03,6.8866400000e-09,3.1216300000e-10,-1.2919400000e-09,1.4028300000e-09,-7.5127000000e+01,6.4591700000e-10,-1.3404600000e-09,1.5473200000e-09,-5.8800000000e+01,2.0870000000e+00,2.0880000000e+00,2.0840000000e+00,2.0780000000e+00
-3.6388900000e-09,1.0967700000e-08,1.1555700000e-08,1.0919000000e+02,5.1660000000e+03,7.0038200000e-09,-4.9878100000e-09,-1.0136000000e-08,1.1039700000e-08,-1.1533000000e+02,-2.2251600000e-09,-1.0551700000e-08,1.0783900000e-08,-1.0016800000e+02,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0880000000e+00
-1.6920800000e-09,1.8639100000e-08,1.8715800000e-08,9.4796000000e+01,5.1660000000e+03,7.1859800000e-09,-1.1924900000e-08,-1.3914800000e-08,1.7934200000e-08,-1.3101300000e+02,-8.5488600000e-09,-1.4941100000e-08,1.7145700000e-08,-1.1937600000e+02,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
-1.1201600000e-08,4.6159700000e-09,1.2115500000e-08,1.5672700000e+02,5.1660000000e+03,6.6866500000e-09,4.3943400000e-09,-1.1250500000e-08,1.2048700000e-08,-6.9550000000e+01,6.5610100000e-09,-1.0189000000e-08,1.2027400000e-08,-5.9728000000e+01,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0840000000e+00
-1.0766300000e-09,1.3843000000e-08,1.3884800000e-08,9.4247000000e+01,5.1660000000e+03,6.9847300000e-09,-9.2346400000e-09,-1.0736600000e-08,1.4328200000e-08,-1.3146700000e+02,-7.0282400000e-09,-1.2647700000e-08,1.4469300000e-08,-1.1919500000e+02,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
4.5560200000e-09,-7.5997200000e-10,4.6195200000e-09,-9.4700000000e+00,5.1660000000e+03,6.4539300000e-09,-2.9271900000e-09,3.7208400000e-09,4.7348000000e-09,1.3117800000e+02,-3.9118500000e-09,2.8712400000e-09,4.9761900000e-09,1.4662700000e+02,2.0880000000e+00,2.0890000000e+00,2.0880000000e+00,2.0870000000e+00
6.9027600000e-09,7.7142700000e-09,1.0352100000e-08,5.1378000000e+01,5.1660000000e+03,6.6778800000e-09,-1.0211600000e-08,-1.0705800000e-09,1.0242800000e-08,-1.7248300000e+02,-9.6211300000e-09,-3.7609300000e-09,1.0230800000e-08,-1.5843100000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-3.6746300000e-09,9.0410700000e-09,9.7594800000e-09,1.1211900000e+02,5.1660000000e+03,6.7336100000e-09,-3.6661800000e-09,-9.0351600000e-09,9.7476400000e-09,-1.1094200000e+02,-1.4234800000e-09,-9.6430600000e-09,9.7481900000e-09,-9.7296000000e+01,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0880000000e+00
1.4157400000e-08,1.3388200000e-08,1.9485300000e-08,4.3210000000e+01,5.1660000000e+03,6.8016200000e-09,-1.9450200000e-08,7.4118600000e-10,1.9441700000e-08,1.7765000000e+02,-1.9134800000e-08,-3.4408900000e-09,1.9374500000e-08,-1.7005600000e+02,2.0880000000e+00,2.0900000000e+00,2.0870000000e+00,2.0870000000e+00
1.2581600000e-08,-6.9793200000e-09,1.4387800000e-08,-2.8407000000e+01,5.1660000000e+03,6.3161200000e-09,-3.9890800000e-09,1.3729400000e-08,1.4258800000e-08,1.0654200000e+02,-6.9971000000e-09,1.2384200000e-08,1.4224200000e-08,1.1989000000e+02,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
-6.1667300000e-09,1.4311900000e-08,1.5583900000e-08,1.1364300000e+02,5.1660000000e+03,5.8814600000e-09,-5.7397700000e-09,-1.4387800000e-08,1.5447300000e-08,-1.1163600000e+02,-2.4411900000e-09,-1.5214100000e-08,1.5404500000e-08,-9.9017000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0870000000e+00
6.9651100000e-09,1.4620600000e-08,1.6194900000e-08,6.4505000000e+01,5.1660000000e+03,5.3423300000e-09,-1.5411000000e-08,-5.3403700000e-09,1.6431700000e-08,-1.6089600000e+02,-1.3988200000e-08,-8.6217200000e-09,1.6691700000e-08,-1.4830800000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-1.1907700000e-08,5.8391100000e-09,1.3262300000e-08,1.5400800000e+02,5.1660000000e+03,5.0630100000e-09,4.1788300000e-09,-1.2406700000e-08,1.2918200000e-08,-7.1294000000e+01,6.7016700000e-09,-1.0726500000e-08,1.2560500000e-08,-5.8638000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0810000000e+00
1.8113600000e-08,1.3400700000e-09,1.8163200000e-08,3.2240000000e+00,5.1660000000e+03,5.1818700000e-09,-1.3584700000e-08,1.2304000000e-08,1.8428000000e-08,1.3730600000e+02,-1.5934900000e-08,9.4636500000e-09,1.8536300000e-08,1.4930000000e+02,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
1.6947600000e-08,4.3232200000e-09,1.7490300000e-08,1.4311000000e+01,5.1660000000e+03,5.6558200000e-09,-1.5200800000e-08,8.9574700000e-09,1.7643800000e-08,1.4972100000e+02,-1.6868200000e-08,5.3947500000e-09,1.7709900000e-08,1.6246200000e+02,2.0870000000e+00,2.0880000000e+00,2.0870000000e+00,2.0890000000e+00
2.6339000000e-09,-4.7157100000e-09,5.4018900000e-09,-6.0815000000e+01,5.1660000000e+03,5.4556800000e-09,1.2108300000e-09,5.0483000000e-09,4.8111400000e-09,8.2768000000e+01,-4.4522300000e-10,4.7896800000e-09,4.6421000000e-09,9.8918000000e+01,2.0860000000e+00,2.0870000000e+00,2.0830000000e+00,2.0780000000e+00
-1.2867600000e-09,-1.3997400000e-09,1.9027800000e-09,-1.2553600000e+02,5.1660000000e+03,5.5396500000e-09,2.0791200000e-09,3.3212300000e-10,2.5442000000e-09,1.9837000000e+01,2.1481700000e-09,1.3621700000e-09,2.7624000000e-09,3.6540000000e+01,2.0880000000e+00,2.0900000000e+00,2.0890000000e+00,2.0890000000e+00
1.0215100000e-08,-1.2808000000e-08,1.6382700000e-08,-5.1280000000e+01,5.1660000000e+03,5.4023400000e-09,1.9622700000e-09,1.6775300000e-08,1.7146700000e-08,8.3372000000e+01,-1.7674000000e-09,1.7307400000e-08,1.7400900000e-08,9.5941000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
-4.6348900000e-09,-3.0885700000e-09,5.5697800000e-09,-1.4632200000e+02,5.1660000000e+03,5.4332200000e-09,5.6902800000e-09,-1.0649400000e-09,6.0086600000e-09,-9.5090000000e+00,6.0000300000e-09,3.1807200000e-10,6.2257200000e-09,4.0620000000e+00,2.0870000000e+00,2.0870000000e+00,2.0880000000e+00,2.0890000000e+00
-8.0738500000e-09,6.3442800000e-09,1.0268300000e-08,1.4009100000e+02,5.1660000000e+03,5.8190200000e-09,8.5806500000e-10,-1.0438800000e-08,1.0577000000e-08,-8.6210000000e+01,2.9746900000e-09,-1.0294000000e-08,1.0677900000e-08,-7.4592000000e+01,2.0860000000e+00,2.0890000000e+00,2.0830000000e+00,2.0870000000e+00
-8.3499300000e-09,-6.4692000000e-09,1.0562800000e-08,-1.4172200000e+02,5.1660000000e+03,5.6972800000e-09,1.0442300000e-08,-1.3033400000e-09,1.0483600000e-08,-6.9470000000e+00,1.0433700000e-08,1.0346800000e-09,1.0428700000e-08,5.7230000000e+00,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
5.1897300000e-09,-1.7836000000e-09,5.4885200000e-09,-1.5589000000e+01,5.1660000000e+03,5.2468100000e-09,-2.7655400000e-09,4.9849600000e-09,5.9282600000e-09,1.2216700000e+02,-4.1702500000e-09,4.2125600000e-09,6.1673400000e-09,1.3765900000e+02,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0880000000e+00
-7.9137000000e-09,-5.7141200000e-09,9.7610800000e-09,-1.4416900000e+02,5.1660000000e+03,4.9714000000e-09,9.7047000000e-09,-1.7340400000e-09,9.9540500000e-09,-1.0721000000e+01,9.9488600000e-09,3.1675600000e-10,1.0050700000e-08,1.2030000000e+00,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
9.2713900000e-09,-2.2578300000e-08,2.4407800000e-08,-6.7675000000e+01,5.1660000000e+03,5.0654400000e-09,9.4081800000e-09,2.2637400000e-08,2.4514700000e-08,6.7696000000e+01,4.1652600000e-09,2.4216100000e-08,2.4633300000e-08,8.0515000000e+01,2.0880000000e+00,2.0900000000e+00,2.0870000000e+00,2.0870000000e+00
-7.9184700000e-09,1.1947700000e-08,1.4333700000e-08,1.2147100000e+02,5.1660000000e+03,5.1369000000e-09,-3.3572400000e-09,-1.3543900000e-08,1.3763700000e-08,-1.0487500000e+02,-7.6635500000e-10,-1.3549200000e-08,1.3571000000e-08,-9.4096000000e+01,2.0880000000e+00,2.0900000000e+00,2.0870000000e+00,2.0870000000e+00
