2024-10-25,11:42:59,Sample Rate(S):,0.500
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-8.0718800000e-09,-3.7265400000e-08,3.8129900000e-08,-1.0222200000e+02,5.7612000000e+04,7.2996100000e-09,2.9558500000e-09,4.0127500000e-08,4.1120900000e-08,8.4676000000e+01,-3.2377500000e-08,-2.5350800000e-08,4.1821000000e-08,-1.4315900000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
1.4090200000e-08,-3.9728200000e-08,4.2153200000e-08,-6.9500000000e+01,5.7612000000e+04,7.5680000000e-09,-1.9716800000e-08,3.3860400000e-08,3.5839300000e-08,1.2163700000e+02,-9.2649400000e-09,-3.4621700000e-08,3.2159700000e-08,-1.0313300000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0820000000e+00
1.7930200000e-09,9.3316300000e-09,9.5023700000e-09,8.0095000000e+01,5.7612000000e+04,7.7813600000e-09,-3.0775300000e-11,-8.7184300000e-09,8.0706200000e-09,-8.8256000000e+01,5.6946000000e-09,5.7183000000e-09,7.6119100000e-09,4.8879000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-5.6195600000e-08,1.0741000000e-09,5.6205900000e-08,1.7904400000e+02,5.7612000000e+04,8.0950400000e-09,5.6831100000e-08,8.7474600000e-09,5.8481000000e-08,9.0990000000e+00,-4.6380900000e-08,3.5616400000e-08,5.9266600000e-08,1.4354600000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-7.0375700000e-09,3.2479800000e-08,3.3243000000e-08,1.0222600000e+02,5.7612000000e+04,9.0096300000e-09,1.4526700000e-08,-2.8855800000e-08,3.1751600000e-08,-5.8413000000e+01,8.2349600000e-09,3.0655400000e-08,3.1186100000e-08,8.4474000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
2.0485000000e-08,-4.8717800000e-08,5.2850100000e-08,-6.7194000000e+01,5.7612000000e+04,8.1846800000e-09,-2.7515900000e-08,4.4856000000e-08,5.2353600000e-08,1.2057800000e+02,-1.4465500000e-08,-5.0314100000e-08,5.1997100000e-08,-1.0753200000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-8.4446900000e-09,-3.8515100000e-08,3.9430200000e-08,-1.0236700000e+02,5.7612000000e+04,6.3426100000e-09,1.3657000000e-09,3.9387600000e-08,3.9264300000e-08,8.8879000000e+01,-2.9059200000e-08,-2.6402900000e-08,3.8902000000e-08,-1.3677600000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-5.6838100000e-09,-2.6870600000e-08,2.7467900000e-08,-1.0194300000e+02,5.7612000000e+04,5.4360700000e-09,-2.3541000000e-10,2.8686800000e-08,2.9956500000e-08,9.3101000000e+01,-2.0626100000e-08,-2.1718300000e-08,3.1266700000e-08,-1.3089700000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-2.2866300000e-08,7.8486900000e-09,2.4175800000e-08,1.6105600000e+02,5.7612000000e+04,6.5244400000e-09,2.3850800000e-08,-3.8643800000e-09,2.4161800000e-08,-9.2430000000e+00,-1.3573900000e-08,2.0022800000e-08,2.4163300000e-08,1.2405400000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
5.1914300000e-08,2.2354200000e-08,5.6522800000e-08,2.3297000000e+01,5.7612000000e+04,7.9972100000e-09,-4.4559300000e-08,-2.9361400000e-08,5.3363200000e-08,-1.4641100000e+02,4.8598000000e-08,-1.1245100000e-08,4.6259600000e-08,-1.2907000000e+01,2.0880000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-3.3751800000e-09,-7.3410000000e-10,3.4545900000e-09,-1.6772900000e+02,5.7612000000e+04,8.7679800000e-09,4.2629600000e-09,1.9267200000e-09,4.6783400000e-09,2.6400000000e+01,-6.9469900000e-09,2.5585800000e-09,8.8984600000e-09,1.5928200000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0840000000e+00
-1.7337000000e-08,-2.2361700000e-08,2.8296400000e-08,-1.2778600000e+02,5.7612000000e+04,8.0737400000e-09,1.2699700000e-08,2.5817800000e-08,2.9229100000e-08,6.5770000000e+01,-2.7612800000e-08,-9.5883300000e-09,2.9915100000e-08,-1.5661100000e+02,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0830000000e+00
-3.8082500000e-08,-2.3524200000e-08,4.4762500000e-08,-1.4829600000e+02,5.7612000000e+04,5.4755800000e-09,3.3888000000e-08,3.0397000000e-08,4.6949900000e-08,4.2298000000e+01,-4.6817600000e-08,3.5373100000e-09,4.7534000000e-08,1.7569900000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-2.7878500000e-08,5.5131500000e-08,6.1780900000e-08,1.1682500000e+02,5.7612000000e+04,6.9978600000e-09,3.5671200000e-08,-5.0523000000e-08,6.2148500000e-08,-5.6001000000e+01,1.3578500000e-08,6.0644500000e-08,6.2730300000e-08,7.6239000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
-1.5328000000e-08,-2.8220600000e-08,3.2115700000e-08,-1.1850900000e+02,5.7612000000e+04,7.2607600000e-09,9.3929300000e-09,3.0620500000e-08,3.1810100000e-08,7.5062000000e+01,-2.7968600000e-08,-1.5151900000e-08,3.1236800000e-08,-1.4661200000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
4.8484800000e-08,1.8240700000e-08,5.1802600000e-08,2.0617000000e+01,5.7612000000e+04,7.9108900000e-09,-4.2976400000e-08,-2.5682600000e-08,5.0066000000e-08,-1.4825200000e+02,4.6569900000e-08,-1.2367100000e-08,4.6114200000e-08,-1.3789000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-1.1153200000e-08,4.4480500000e-08,4.5859100000e-08,1.0555700000e+02,5.7612000000e+04,7.8605000000e-09,1.9853300000e-08,-4.2066000000e-08,4.7230900000e-08,-6.3627000000e+01,1.6346700000e-08,4.4312300000e-08,4.8871300000e-08,7.1008000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-6.3416900000e-10,-2.1157000000e-08,2.1170000000e-08,-9.1717000000e+01,5.7612000000e+04,7.0201600000e-09,-1.3193600000e-09,1.8900700000e-08,1.6965100000e-08,8.9104000000e+01,-1.2504400000e-08,-6.7358000000e-09,1.3677200000e-08,-1.5046900000e+02,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0820000000e+00
-3.6605000000e-08,-3.6660100000e-08,5.1807800000e-08,-1.3495700000e+02,5.7612000000e+04,7.1958200000e-09,2.8894000000e-08,4.3301600000e-08,5.2081400000e-08,5.7801000000e+01,-5.1089400000e-08,-1.0100500000e-08,5.1436100000e-08,-1.6585900000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-2.3371500000e-08,-1.9172400000e-08,3.0229200000e-08,-1.4063700000e+02,5.7612000000e+04,7.0588400000e-09,2.0801300000e-08,2.4024900000e-08,3.2381400000e-08,4.9023000000e+01,-3.2351400000e-08,-1.3591600000e-09,3.2955300000e-08,-1.7780900000e+02,2.0870000000e+00,2.0890000000e+00,2.0850000000e+00,2.0820000000e+00
-2.0160100000e-08,-1.8118000000e-08,2.7106600000e-08,-1.3805400000e+02,5.7612000000e+04,6.7896200000e-09,1.7176600000e-08,1.8970800000e-08,2.4942000000e-08,4.6011000000e+01,-2.4938500000e-08,2.6373100000e-10,2.4433700000e-08,1.7739900000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
3.4576300000e-09,9.9827600000e-11,3.5017800000e-09,1.6540000000e+00,5.7612000000e+04,7.1884700000e-09,-3.8394800000e-09,1.1542200000e-09,5.3206700000e-09,1.4534800000e+02,8.0657600000e-10,-5.2470000000e-09,8.4802800000e-09,-9.8022000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
2.6295300000e-08,-1.6287200000e-08,3.0935800000e-08,-3.1774000000e+01,5.7612000000e+04,6.2908900000e-09,-2.9623200000e-08,9.9103000000e-09,3.1242000000e-08,1.6821200000e+02,1.6594500000e-08,-2.6978400000e-08,3.1771600000e-08,-5.5316000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-1.9231800000e-08,4.0124500000e-08,4.4497400000e-08,1.1560900000e+02,5.7612000000e+04,6.1001200000e-09,2.6418100000e-08,-3.4611400000e-08,4.2473800000e-08,-5.0424000000e+01,5.2088400000e-09,4.2153100000e-08,4.0328100000e-08,8.8136000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-9.2952400000e-09,-1.2208100000e-08,1.5344400000e-08,-1.2446600000e+02,5.7612000000e+04,7.1959000000e-09,6.8653900000e-09,1.4883100000e-08,1.6722500000e-08,6.6790000000e+01,-1.5695600000e-08,-6.2981600000e-09,1.6864400000e-08,-1.5807000000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
2.9884200000e-09,2.8359800000e-08,2.8516800000e-08,8.3985000000e+01,5.7612000000e+04,6.4833200000e-09,1.8091400000e-09,-2.8560900000e-08,2.8656000000e-08,-8.6267000000e+01,1.9500400000e-08,2.0997500000e-08,2.8708500000e-08,4.7526000000e+01,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0830000000e+00
4.4503500000e-09,-3.9187300000e-08,3.9440300000e-08,-8.3521000000e+01,5.7612000000e+04,6.5533100000e-09,-1.2553300000e-08,3.6571500000e-08,3.8345400000e-08,1.1022200000e+02,-1.7050100000e-08,-3.4345800000e-08,3.8095200000e-08,-1.1518500000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
-8.6561900000e-10,-6.2271400000e-09,6.2881400000e-09,-9.7914000000e+01,5.7612000000e+04,6.2966000000e-09,5.3649100000e-10,6.5210200000e-09,6.3956100000e-09,8.3346000000e+01,-5.1288900000e-09,-3.8236000000e-09,6.0681500000e-09,-1.4463900000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-5.8067300000e-08,1.5528400000e-08,6.0107800000e-08,1.6502800000e+02,5.7612000000e+04,6.1611900000e-09,5.6650800000e-08,-5.3152700000e-09,5.6899600000e-08,-5.5790000000e+00,-3.3458900000e-08,4.3129600000e-08,5.1871500000e-08,1.2757600000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0820000000e+00
-1.2259000000e-08,-2.0608700000e-08,2.3979700000e-08,-1.2182200000e+02,5.7612000000e+04,7.7980900000e-09,9.2605200000e-09,2.2790700000e-08,2.5028100000e-08,6.6826000000e+01,-2.3487900000e-08,-8.6467000000e-09,2.5494400000e-08,-1.6210700000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
2.6963600000e-08,-7.0514900000e-09,2.7870800000e-08,-1.4656000000e+01,5.7612000000e+04,8.1793000000e-09,-2.5729500000e-08,1.7318500000e-09,2.3672700000e-08,1.7702100000e+02,1.5342700000e-08,-1.8029300000e-08,2.1556000000e-08,-4.9269000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-6.9389900000e-09,2.3580800000e-08,2.4582800000e-08,1.0639700000e+02,5.7612000000e+04,6.5216700000e-09,9.5515600000e-09,-2.2217800000e-08,2.3260700000e-08,-7.3250000000e+01,1.1581800000e-08,2.0166100000e-08,2.2812900000e-08,5.6629000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
4.0136400000e-08,1.5393300000e-08,4.2987000000e-08,2.0983000000e+01,5.7612000000e+04,6.0792400000e-09,-3.7894600000e-08,-2.2770300000e-08,4.4209600000e-08,-1.4871700000e+02,4.3636200000e-08,-1.1968700000e-08,4.6139800000e-08,-1.4994000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
2.8061600000e-09,2.5945500000e-08,2.6096800000e-08,8.3827000000e+01,5.7612000000e+04,5.9118900000e-09,1.6671600000e-09,-2.5337500000e-08,2.4506500000e-08,-8.5616000000e+01,1.6471800000e-08,1.8144300000e-08,2.3437700000e-08,4.8921000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
6.5389000000e-09,-4.8708200000e-08,4.9145100000e-08,-8.2354000000e+01,5.7612000000e+04,7.7711100000e-09,-1.5128700000e-08,4.8103600000e-08,5.1545900000e-08,1.0760200000e+02,-2.5003400000e-08,-4.5075600000e-08,5.2475300000e-08,-1.1889200000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-9.2148300000e-09,1.9171000000e-08,2.1275800000e-08,1.1567200000e+02,5.7612000000e+04,7.3697900000e-09,1.3286400000e-08,-1.5682000000e-08,2.0136300000e-08,-3.7510000000e+01,-2.0574800000e-09,2.0018000000e-08,2.0476900000e-08,1.0280500000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
1.6933100000e-08,-3.1727400000e-08,3.5965100000e-08,-6.1911000000e+01,5.7612000000e+04,6.3716400000e-09,-2.0604300000e-08,2.8480400000e-08,3.4146500000e-08,1.2413500000e+02,-7.3794900000e-09,-3.3339600000e-08,3.3065200000e-08,-1.0388000000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
7.0404400000e-09,-1.3944700000e-08,1.5629000000e-08,-6.9487000000e+01,5.7612000000e+04,6.4221600000e-09,-7.9300600000e-09,1.3613300000e-08,1.6224000000e-08,1.1428800000e+02,-6.1600100000e-09,-1.5046400000e-08,1.6963200000e-08,-1.1747000000e+02,2.0870000000e+00,2.0890000000e+00,2.0850000000e+00,2.0820000000e+00
1.5577700000e-08,-4.9082800000e-09,1.6336700000e-08,-1.7489000000e+01,5.7612000000e+04,6.1766600000e-09,-1.5762600000e-08,3.3508800000e-09,1.6118100000e-08,1.6167200000e+02,6.9527400000e-09,-1.4871500000e-08,1.6773500000e-08,-6.6791000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-3.7907700000e-08,1.3575900000e-08,4.0265400000e-08,1.5960000000e+02,5.7612000000e+04,6.5051500000e-09,3.9233100000e-08,-7.4085100000e-09,3.9627800000e-08,-1.1816000000e+01,-2.0741900000e-08,3.3764300000e-08,3.9300500000e-08,1.1796000000e+02,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0820000000e+00
-2.0902700000e-08,6.1964900000e-09,2.1802900000e-08,1.6348800000e+02,5.7612000000e+04,8.2717100000e-09,2.1798300000e-08,-1.8208900000e-09,2.1619200000e-08,-2.7840000000e+00,-1.4066200000e-08,1.6417000000e-08,2.1117300000e-08,1.3223400000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-5.0481200000e-12,3.1274600000e-08,3.1275200000e-08,9.0009000000e+01,5.7612000000e+04,8.0362600000e-09,6.0913400000e-09,-3.1017300000e-08,3.1610700000e-08,-7.5019000000e+01,1.7110900000e-08,2.7771400000e-08,3.3357000000e-08,6.1031000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
5.8082800000e-09,5.5966600000e-09,8.0667200000e-09,4.3937000000e+01,5.7612000000e+04,6.4903500000e-09,-5.0208400000e-09,-6.2872600000e-09,8.0463100000e-09,-1.2991900000e+02,8.1877600000e-09,4.9626300000e-10,8.9469800000e-09,1.3430000000e+00,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0820000000e+00
3.4013000000e-08,7.1723500000e-09,3.4761100000e-08,1.1908000000e+01,5.7612000000e+04,7.5857100000e-09,-3.3426300000e-08,-1.3655000000e-08,3.7346100000e-08,-1.5691700000e+02,3.4236800000e-08,-1.4912000000e-08,3.9210000000e-08,-2.1287000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-6.7825200000e-08,-4.2491600000e-08,8.0036200000e-08,-1.4793300000e+02,5.7612000000e+04,8.7127500000e-09,5.9772000000e-08,5.3537600000e-08,8.0348000000e-08,4.1840000000e+01,-8.0070800000e-08,6.6944700000e-09,8.0303500000e-08,1.7509500000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
2.7560700000e-08,-1.4232900000e-08,3.1019600000e-08,-2.9280000000e+01,5.7612000000e+04,8.8149900000e-09,-2.8445100000e-08,1.0115900000e-08,2.9425200000e-08,1.5725600000e+02,1.0367400000e-08,-2.7597700000e-08,2.8758100000e-08,-7.3728000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-2.8623400000e-08,-4.5719700000e-08,5.3942000000e-08,-1.2204900000e+02,5.7612000000e+04,7.6279900000e-09,1.9010500000e-08,4.9673300000e-08,5.2081400000e-08,7.0436000000e+01,-4.7645200000e-08,-2.1030300000e-08,5.0686000000e-08,-1.5476400000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0820000000e+00
3.5944000000e-08,-4.3118000000e-08,5.6135200000e-08,-5.0185000000e+01,5.7612000000e+04,6.2529500000e-09,-4.3714100000e-08,3.6619700000e-08,5.8289600000e-08,1.4044900000e+02,3.8937900000e-09,-5.8159900000e-08,5.8544300000e-08,-8.6349000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-5.9346900000e-09,-3.4564900000e-08,3.5072700000e-08,-9.9743000000e+01,5.7612000000e+04,5.8788200000e-09,-1.2380900000e-09,3.6435100000e-08,3.9288500000e-08,9.5161000000e+01,-2.6011500000e-08,-2.9444600000e-08,4.0420600000e-08,-1.3011600000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-2.1713200000e-08,-8.6380700000e-09,2.3369200000e-08,-1.5830600000e+02,5.7612000000e+04,5.9525100000e-09,2.1397600000e-08,1.4877300000e-08,2.7323400000e-08,3.6336000000e+01,-2.6885400000e-08,4.8769100000e-09,2.8378100000e-08,1.7099600000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
3.3091500000e-08,1.6051800000e-08,3.6779200000e-08,2.5877000000e+01,5.7612000000e+04,6.4941500000e-09,-3.1719500000e-08,-2.2996500000e-08,3.9178600000e-08,-1.4418200000e+02,3.9416200000e-08,-7.5204000000e-09,4.0911900000e-08,-1.1191000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
1.5425800000e-08,6.0757600000e-09,1.6582600000e-08,2.1498000000e+01,5.7612000000e+04,8.5246200000e-09,-1.3603000000e-08,-9.4519200000e-09,1.6621300000e-08,-1.4236100000e+02,1.6414700000e-08,-2.5948000000e-09,1.6677500000e-08,-6.6100000000e+00,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
1.3256200000e-08,-2.0217400000e-08,2.4176800000e-08,-5.8717000000e+01,5.7612000000e+04,8.8472300000e-09,-1.5762100000e-08,1.8135600000e-08,2.3829400000e-08,1.2891100000e+02,-3.1958800000e-09,-2.3613800000e-08,2.3606700000e-08,-9.9746000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
